"","logFC","logCPM","F","PValue","FDR"
"Prupe.3G273300.v2.1",1.66893404787126,0.10537341813992,16.6232963033017,0.00129482051220407,0.0136560877647017
"Prupe.3G198900.v2.1",-0.538778614770224,4.72118898727778,16.6205249046373,0.00129564867216412,0.0136594612660127
"Prupe.4G273200.v2.1",-0.768706573852263,4.55311377601373,16.6074510693322,0.00129956372146708,0.0136953630929352
"Prupe.1G480400.v2.1",2.23578473846196,-0.181680521194841,16.5976632780636,0.00130250370487728,0.0137209651356986
"Prupe.7G248600.v2.1",1.42554750804942,7.90742544355077,16.582431813028,0.00130709414062024,0.0137639266617899
"Prupe.1G495900.v2.1",-2.28571249670674,-1.10040319373237,16.5645550026017,0.0013125057280458,0.0138154980140128
"Prupe.3G111700.v2.1",-0.816181923384522,3.28936362834894,16.5587789016874,0.00131425978224658,0.0138225920555173
"Prupe.3G101000.v2.1",-0.805617877584828,4.90873655245345,16.5575342110554,0.00131463811815997,0.0138225920555173
"Prupe.1G130000.v2.1",0.510983051637729,5.46976217005879,16.557255734787,0.00131472278100332,0.0138225920555173
"Prupe.7G088100.v2.1",-1.30355907975261,2.02399813039902,16.5533028317007,0.0013159252302489,0.0138298235089865
"Prupe.1G200700.v2.1",2.91722746139343,-1.34407660589975,16.5481023674423,0.00131750911920561,0.0138410565130619
"Prupe.4G099700.v2.1",-0.553729182385789,4.77756076053492,16.5411373245143,0.00131963389771157,0.013857960817977
"Prupe.1G052400.v2.1",0.934116155775477,6.23274740960934,16.5260163405899,0.00132426041853839,0.0139000725302725
"Prupe.5G148500.v2.1",0.942628455549342,7.67663876870457,16.5246528753965,0.0013246785156115,0.0139000725302725
"Prupe.6G264900.v2.1",2.94590525556439,-1.05872115899898,16.5082238142011,0.00132972840158646,0.0139397568296215
"Prupe.4G035100.v2.1",2.00543283605487,2.99777329963603,16.5078958229843,0.00132982944454456,0.0139397568296215
"Prupe.6G037500.v2.1",-0.945762433113698,4.07856500086262,16.5068426061579,0.00133015396497292,0.0139397568296215
"Prupe.8G094800.v2.1",-1.86262764330869,-0.473321219844434,16.5056052410452,0.00133053534283404,0.0139397568296215
"Prupe.3G117500.v2.1",-0.542223993451074,4.33201061024822,16.4988308973458,0.00133262555993395,0.0139562146033145
"Prupe.8G161600.v2.1",1.01182791928504,2.53741239241982,16.4888993611169,0.00133569679898567,0.0139829295205072
"Prupe.7G247500.v2.1",-1.18275814711626,2.39960853368812,16.4840810984077,0.00133718975435311,0.0139931075812816
"Prupe.1G161600.v2.1",1.67910139073274,0.140678811975199,16.4804831520654,0.00133830585001155,0.013999335580911
"Prupe.3G276100.v2.1",-0.837252142798704,3.19042119008127,16.4781100248734,0.00133904259249737,0.0140015920576583
"Prupe.1G485600.v2.1",2.86260478380903,-0.624248075475654,16.4729140356026,0.00134065733818761,0.0140130239786526
"Prupe.1G545500.v2.1",-2.5253753186829,-0.598433783624601,16.4643641667175,0.00134331926880057,0.0140353883011188
"Prupe.6G218900.v2.1",-1.65597551041218,0.361115595155325,16.4626264321928,0.00134386104566295,0.0140355918694522
"Prupe.6G155700.v2.1",0.448784369353307,6.33899262622157,16.4568856247866,0.00134565266680201,0.0140488438675098
"Prupe.4G236500.v2.1",1.92523502716873,0.220137221128733,16.4512020857043,0.00134742913897656,0.014061927476395
"Prupe.4G129200.v2.1",-0.53157738937878,6.86562367541801,16.4493680207843,0.00134800298157343,0.014062455017012
"Prupe.5G080700.v2.1",0.630102563473704,3.52636457214767,16.4450451669479,0.00134935663623104,0.0140711140416907
"Prupe.3G263300.v2.1",0.419891780692357,5.65341950111122,16.4419153989614,0.00135033767087232,0.0140727627337309
"Prupe.5G106400.v2.1",-0.641250172027473,4.24103713983933,16.4411998051666,0.00135056209170141,0.0140727627337309
"Prupe.3G080800.v2.1",1.26325829037391,1.65592077892403,16.4325151057494,0.00135328918601717,0.0140918758873023
"Prupe.3G115800.v2.1",1.98850821246321,1.1274965160567,16.4320190179098,0.0013534451555512,0.0140918758873023
"Prupe.2G277900.v2.1",0.896947150456073,4.29051415156408,16.4292015608789,0.00135433135598866,0.0140956415683513
"Prupe.4G176500.v2.1",-0.806038476412447,2.89364637787978,16.4162031144234,0.00135842858169333,0.0141328111791888
"Prupe.3G144900.v2.1",0.863588950767011,5.39782583948312,16.4114254427266,0.00135993815028441,0.0141430409878456
"Prupe.6G139800.v2.1",1.42183080208747,3.30091937462797,16.4057275356649,0.00136174101847094,0.014156311949466
"Prupe.6G161700.v2.1",3.10471699950548,0.397569532004593,16.3954207254227,0.001365009216275,0.0141830541495681
"Prupe.6G026000.v2.1",2.80925404811828,1.36765076676693,16.3932134047615,0.00136571031771687,0.0141830541495681
"Prupe.6G305300.v2.1",3.3390195014024,-0.229916468614945,16.3926265783851,0.00136589677888893,0.0141830541495681
"Prupe.5G092400.v2.1",-1.22573075008427,0.897100227114389,16.3802919690018,0.00136982286632016,0.0142183274957982
"Prupe.7G076600.v2.1",-1.36911136696696,2.2031572398853,16.3712033184623,0.00137272412831691,0.0142395257820946
"Prupe.1G030900.v2.1",0.411213107036481,7.29451583375742,16.3705751388383,0.00137292491725551,0.0142395257820946
"Prupe.3G275700.v2.1",1.87028895799028,0.121839295121932,16.3485077139703,0.00138000008283425,0.0143073851180575
"Prupe.1G544700.v2.1",-0.463937677735261,5.48931633266881,16.3394054601833,0.00138293069560057,0.014332239330071
"Prupe.1G574600.v2.1",-0.626647198592879,5.72070888216894,16.3371953962782,0.00138364334655139,0.0143340970130592
"Prupe.6G279900.v2.1",-0.667207817432396,3.56688514174781,16.3312706714815,0.0013855559144989,0.0143483792255603
"Prupe.7G128400.v2.1",-0.664898570672808,3.30947595747067,16.3196139155186,0.00138932778585779,0.0143818973764856
"Prupe.7G194900.v2.1",3.29433507462507,-1.53704955064759,16.3019652706737,0.00139506114205929,0.0144341844539387
"Prupe.1G018200.v2.1",-0.846651260808685,3.81134275123991,16.3007617906755,0.00139545310204788,0.0144341844539387
"Prupe.8G101200.v2.1",0.540052874052866,7.47503958330052,16.2756777470496,0.00140365178103763,0.0145051676705264
"Prupe.5G131700.v2.1",-1.06235960109146,2.53140003772883,16.274701731551,0.00140397191520802,0.0145051676705264
"Prupe.5G087400.v2.1",1.696973212176,4.94471316261982,16.273847760763,0.00140425208789482,0.0145051676705264
"Prupe.7G097200.v2.1",1.02724144537725,9.21955903087701,16.2723754523972,0.0014047352781571,0.0145051676705264
"Prupe.4G005100.v2.1",0.478879986368406,4.63328823665843,16.2715252787277,0.00140501438047036,0.0145051676705264
"Prupe.3G176700.v2.1",1.09143268642467,3.46163207351012,16.2672524640871,0.00140641806898931,0.0145104636882318
"Prupe.6G095400.v2.1",0.935178631675572,3.14875586759558,16.2666768315946,0.00140660729757913,0.0145104636882318
"Prupe.4G185900.v2.1",0.895851728047264,5.10941608804034,16.2599233549753,0.00140882958108173,0.014527811716197
"Prupe.5G126400.v2.1",1.87613903551673,2.5958293401033,16.2401735531082,0.00141535176020466,0.014589469831983
"Prupe.7G039300.v2.1",1.13678255159027,1.65345320508665,16.2359275274177,0.00141675852908314,0.0145924788960194
"Prupe.8G164200.v2.1",1.75042097644807,-0.04245981982249,16.234629230209,0.00141718899648988,0.0145924788960194
"Prupe.8G222000.v2.1",1.85948841564592,-0.164690248640944,16.2343767588643,0.00141727272424406,0.0145924788960194
"Prupe.1G026700.v2.1",-1.22837241815364,1.3458985826988,16.2239481963039,0.0014207361843432,0.0146191974349022
"Prupe.2G008300.v2.1",2.98458639176541,-0.398136678185486,16.2232880898072,0.00142095574368193,0.0146191974349022
"Prupe.7G099300.v2.1",-0.582613755089122,5.7957853154314,16.2139403653951,0.00142406912849513,0.0146456217719287
"Prupe.1G012100.v2.1",1.09376445932724,1.27696049460852,16.2105174025859,0.00142521116650787,0.014651264345309
"Prupe.4G279500.v2.1",1.263874096142,2.78770729793604,16.2090286867259,0.00142570819272068,0.014651264345309
"Prupe.8G126500.v2.1",-0.73427682505854,4.21817012758917,16.1909526076577,0.00143175915015979,0.0147078224932125
"Prupe.3G155700.v2.1",-2.06115104315948,-0.354494120089221,16.1864820307723,0.00143326025473026,0.0147145233388659
"Prupe.3G243800.v2.1",-0.695512422955972,6.9670076938159,16.1857489692822,0.00143350657169468,0.0147145233388659
"Prupe.3G201400.v2.1",-0.603581951736747,7.37597588915016,16.1825990218099,0.00143456554747751,0.0147197708886457
"Prupe.1G002500.v2.1",1.07906179642071,7.15714995023621,16.1806990852488,0.00143520472187105,0.0147207085842903
"Prupe.6G139100.v2.1",1.48213821132811,0.844430292109655,16.1708487562396,0.00143852384703746,0.0147491229841425
"Prupe.4G002400.v2.1",-0.946915141743294,3.2673438804143,16.1628985531075,0.00144120919398488,0.0147710200877024
"Prupe.7G047200.v2.1",-0.900802370005874,4.15293878086715,16.1533125196249,0.00144445479598591,0.0147986403860196
"Prupe.1G559800.v2.1",2.55165084137434,-1.21442960140604,16.1508472456366,0.00144529084595742,0.0148015628442887
"Prupe.7G135700.v2.1",-1.05805518933872,3.05489230099634,16.1476724506684,0.00144636834146899,0.0148069548343986
"Prupe.4G177600.v2.1",1.01648835089735,4.06504682796474,16.1445849624941,0.00144741709774928,0.0148120486168379
"Prupe.6G262100.v2.1",-0.691067956177619,4.68259493132519,16.1413519175442,0.00144851624020337,0.0148148005769436
"Prupe.7G236500.v2.1",1.81146241927518,1.49565138437454,16.1395590336873,0.00144912618564651,0.0148148005769436
"Prupe.1G319900.v2.1",-0.904008078643704,2.12533067845589,16.1389310902388,0.00144933988452293,0.0148148005769436
"Prupe.8G122800.v2.1",-0.827537482205773,2.59430449361502,16.1317719064548,0.00145177884592332,0.0148340885652081
"Prupe.6G026500.v2.1",-0.465348716113266,5.98019474656712,16.1296511211995,0.00145250225820106,0.014835839294807
"Prupe.5G044100.v2.1",-0.52461309575347,4.54510239661403,16.124561725786,0.00145423998348225,0.014847944937735
"Prupe.3G149900.v2.1",2.26876147873339,-0.244803729830917,16.1228857246914,0.00145481276459869,0.0148481516988457
"Prupe.2G009700.v2.1",0.525628350950801,3.39083248496137,16.1142797256661,0.0014577580206308,0.0148725631315154
"Prupe.1G575400.v2.1",5.15965624522847,-1.63218926086518,22.2914317925725,0.001465952475561,0.0149504898959206
"Prupe.3G254400.v2.1",-1.23369029570075,1.55767008441559,16.0749399879642,0.00147130956245371,0.0149965197826396
"Prupe.6G025800.v2.1",-0.428177286876143,5.20863668022006,16.0741534601577,0.00147158198440147,0.0149965197826396
"Prupe.3G136300.v2.1",-4.45921122006769,0.237191128166695,16.0605399307597,0.00147630643272995,0.0150389623831508
"Prupe.3G264300.v2.1",-0.861813138478816,8.67402170176417,16.0415110581623,0.00148293967799743,0.0150938220092366
"Prupe.6G365700.v2.1",2.09535846340911,0.0484287497348094,16.040511234003,0.00148328915798451,0.0150938220092366
"Prupe.6G005800.v2.1",0.649768637937,5.60906097194467,16.0402606297912,0.00148337676948588,0.0150938220092366
"Prupe.6G204700.v2.1",0.75984266406468,4.06379749909472,16.0241896317187,0.00148900773715824,0.0151453841486197
"Prupe.3G259700.v2.1",4.35008898240523,-1.94307134402599,22.1734226758364,0.00148996549869385,0.0151493732591753
"Prupe.1G430900.v2.1",0.691849277889211,4.1594966150467,16.0198644995146,0.00149052740286754,0.0151493732591753
"Prupe.8G202800.v2.1",-0.630291030192065,4.80544137501256,16.0113411333752,0.00149352740567331,0.0151741255095118
"Prupe.1G252600.v2.1",-1.98108881589852,4.93408508781886,15.9965516719362,0.00149874951224417,0.0152132260214147
"Prupe.1G438800.v2.1",0.627920668602901,4.18238771856404,15.9963858063703,0.00149880819852066,0.0152132260214147
"Prupe.3G049300.v2.1",-0.622562246528109,5.14412368965185,15.9950959735355,0.00149926465579236,0.0152132260214147
"Prupe.2G190500.v2.1",-0.429126066139907,5.00236451492134,15.9940346340769,0.00149964037251991,0.0152132260214147
"Prupe.1G008400.v2.1",1.3727807426911,0.662431752100415,15.9915712521863,0.00150051283576863,0.0152163326172115
"Prupe.8G157400.v2.1",0.517708773321758,5.24472886026405,15.9820917088341,0.00150387571896474,0.015244682080626
"Prupe.8G271100.v2.1",1.86638294471851,6.68143975887206,15.9727028830195,0.00150721502214076,0.0152677867755437
"Prupe.5G083700.v2.1",-0.699239485562008,3.95092625643485,15.9724887830967,0.00150729127062544,0.0152677867755437
"Prupe.3G216900.v2.1",0.501128774693097,6.07902537721227,15.9563686513783,0.00151304505979451,0.0153202938552592
"Prupe.3G011000.v2.1",-0.448520858633478,5.58001444512594,15.9532261316198,0.00151416968437898,0.0153235912239424
"Prupe.1G361600.v2.1",5.46112614957917,2.35790755810783,22.0552280958007,0.00151451115583638,0.0153235912239424
"Prupe.1G074000.v2.1",3.07323498972205,-1.0151128641349,15.9441407314128,0.00151742655515226,0.0153473104315418
"Prupe.3G118100.v2.1",-0.866915124611117,3.44307478932843,15.941662409323,0.00151831637393032,0.0153505327000111
"Prupe.7G207400.v2.1",-0.610622149377289,4.43486723133002,15.9374379153344,0.00151983453233895,0.015360102815925
"Prupe.1G128500.v2.1",2.1572040341962,1.23590647902052,15.9339938725329,0.00152107351995188,0.0153668453765665
"Prupe.1G334300.v2.1",0.504738365378868,4.91002979058859,15.9212526563004,0.00152566732205049,0.0154019375230936
"Prupe.6G203000.v2.1",-0.696171688164888,3.2229031282597,15.9211805625436,0.00152569336086314,0.0154019375230936
"Prupe.7G099700.v2.1",0.611399341777054,6.45289365805139,15.9149557662294,0.00152794357293196,0.0154188612975594
"Prupe.6G019100.v2.1",4.52324989279922,-0.137165027724192,15.9093234506317,0.00152998291935957,0.0154336452672484
"Prupe.1G026100.v2.1",3.26028446585979,2.21689538147975,15.9032397605758,0.0015321892398609,0.0154501018547024
"Prupe.4G044100.v2.1",0.900445412817068,8.28836161414775,15.8969470444265,0.0015344752420258,0.0154673492794296
"Prupe.6G021500.v2.1",-1.04623937081604,1.0301888549817,15.8822737005603,0.00153982109130342,0.0155118585111531
"Prupe.6G126800.v2.1",1.33531869369287,0.491940833369477,15.8816594608084,0.00154004534319788,0.0155118585111531
"Prupe.6G061800.v2.1",1.21824443234846,3.79373054633324,15.8759700480304,0.0015421242804347,0.0155246583806897
"Prupe.4G233900.v2.1",-1.01672285196415,0.589701599598628,15.8736302789351,0.00154298018526814,0.0155246583806897
"Prupe.8G159800.v2.1",-0.662486428157284,4.98187534744833,15.8726741998028,0.00154333008433438,0.0155246583806897
"Prupe.8G262600.v2.1",-1.24914627584411,0.577534356297723,15.8718632112715,0.00154362695617173,0.0155246583806897
"Prupe.6G054800.v2.1",1.71218566555678,10.2065849341988,15.8678557844807,0.00154509489235931,0.0155336083211267
"Prupe.5G141500.v2.1",4.99249345340028,-1.63508869486206,21.8978356231876,0.00154798725076928,0.0155568666379666
"Prupe.1G531100.v2.1",-0.950645819595192,2.06011904495575,15.8434983097485,0.00155405197020082,0.0156051824268658
"Prupe.3G106700.v2.1",-0.734494208401066,3.31245874592583,15.8423458178098,0.00155447726805366,0.0156051824268658
"Prupe.6G280600.v2.1",0.482454232983911,4.44823236901824,15.8418460105008,0.00155466175112038,0.0156051824268658
"Prupe.3G249200.v2.1",0.675779422135732,3.65728020682104,15.8406109748134,0.00155511772184522,0.0156051824268658
"Prupe.8G267100.v2.1",0.514051356984982,6.32697637041065,15.8376620711797,0.00155620707269818,0.015610284682575
"Prupe.1G554100.v2.1",-1.3599707380825,0.66719963673703,15.8287331440867,0.00155951088725344,0.0156375880870006
"Prupe.7G106000.v2.1",3.42786944385788,-0.637959311908128,15.8248692165643,0.00156094310528361,0.0156408692678391
"Prupe.7G180300.v2.1",0.926819818933994,4.9826458273285,15.8244799201339,0.00156108748778821,0.0156408692678391
"Prupe.8G254000.v2.1",0.530803560131236,4.67416546086132,15.8231409566445,0.00156158420145173,0.0156408692678391
"Prupe.1G263300.v2.1",-0.742643571014538,2.67447144517534,15.8018950678475,0.00156949029879703,0.0157141999998408
"Prupe.8G218500.v2.1",-0.870683193749038,4.95458832707728,15.7999082505483,0.00157023200681518,0.0157157708451189
"Prupe.1G416600.v2.1",0.544110039489243,4.20582210479466,15.7957354063122,0.00157179111218039,0.0157255184503438
"Prupe.6G094200.v2.1",-0.851266251013517,4.01705878730199,15.7913391857785,0.00157343561682293,0.0157361128883076
"Prupe.7G016200.v2.1",1.32278697794344,4.17917684221442,15.7842438397392,0.00157609399317999,0.0157568355203593
"Prupe.1G185500.v2.1",-0.578738273314642,3.63722965282494,15.7812684166156,0.00157721032657212,0.0157621320587477
"Prupe.8G216500.v2.1",-0.898928734272922,1.97863994538467,15.7765554334461,0.00157898043974828,0.0157739558949277
"Prupe.2G326400.v2.1",-0.736945504894223,5.35171693758226,15.7749475421444,0.00157958486136034,0.0157741300554948
"Prupe.2G156400.v2.1",0.707081785276036,7.42901220925943,15.769058127018,0.00158180103684423,0.0157903934855554
"Prupe.8G160400.v2.1",1.60209375590364,0.125433136342229,15.7667362522427,0.00158267574294008,0.0157932585369583
"Prupe.8G241800.v2.1",-0.636215101644223,4.24788412814827,15.7615216029388,0.00158464226857197,0.0158070125030937
"Prupe.2G273000.v2.1",-0.785535729350189,6.73015828493862,15.7556809326119,0.00158684823582096,0.0158231438371862
"Prupe.1G502000.v2.1",-0.484184374134662,7.20824299862905,15.7481034357782,0.0015897154864859,0.015845589516071
"Prupe.6G289600.v2.1",-2.26792132392424,-1.25470923411279,15.746617298421,0.00159027852955916,0.015845589516071
"Prupe.7G257200.v2.1",-3.07562522094048,-1.48918992204591,15.7411662573284,0.00159234570685266,0.015860306219515
"Prupe.3G135200.v2.1",-2.3066203872814,-0.755844715549738,15.7337587877023,0.00159515980083605,0.0158824488061754
"Prupe.6G241300.v2.1",-0.763068441427327,3.54277903494789,15.7277496767206,0.00159744688928264,0.0158988005466084
"Prupe.3G001100.v2.1",1.30380935284853,0.436586508382312,15.7263363732986,0.00159798534872881,0.0158988005466084
"Prupe.4G263900.v2.1",0.445838966766224,5.61573693680237,15.7124228721797,0.00160329753411972,0.0159457493095482
"Prupe.1G145200.v2.1",0.485829729521014,4.62440575916536,15.7092847557807,0.001604498493133,0.0159517898653212
"Prupe.5G148200.v2.1",-1.27571401643545,-0.357446218860351,15.6965762162285,0.00160937271937986,0.0159943317632747
"Prupe.1G292600.v2.1",-1.29335671906989,0.259430021401828,15.688336238763,0.00161254223639335,0.0160199066612194
"Prupe.1G127700.v2.1",1.64787692167656,4.9817349400159,15.6796393478946,0.00161589534704724,0.0160431778598487
"Prupe.3G237300.v2.1",4.02831816831007,-1.53456486647375,21.5904398428817,0.00161607868368289,0.0160431778598487
"Prupe.7G223700.v2.1",0.881464145443431,4.76485610012858,15.6659114435084,0.00162120461991197,0.0160813963953873
"Prupe.8G270000.v2.1",-1.12051780962343,2.60906765806718,15.6650221062157,0.00162154926745034,0.0160813963953873
"Prupe.5G186800.v2.1",1.27847119118131,0.356961960112893,15.6635122690345,0.00162213457342309,0.0160813963953873
"Prupe.6G071300.v2.1",-1.02374970873457,1.2337828630311,15.6630282967183,0.00162232224269323,0.0160813963953873
"Prupe.3G087700.v2.1",-0.764702001873776,2.79521700287388,15.6568770324668,0.00162470970120431,0.0160991238202299
"Prupe.6G226600.v2.1",-0.793372059999652,2.40523937529722,15.638298875103,0.00163194507765461,0.0161616500218586
"Prupe.1G312900.v2.1",0.635078589482714,6.30490159176752,15.6375881635546,0.00163222260854107,0.0161616500218586
"Prupe.8G211500.v2.1",-1.02627599459186,2.94066010554033,15.6232907556652,0.00163781732960178,0.0162110737010639
"Prupe.4G088100.v2.1",-0.792798170744065,2.35274240043816,15.6196119112241,0.0016392604880293,0.0162193840555271
"Prupe.5G093300.v2.1",1.61355591262659,8.65729043117471,15.6084514773235,0.00164364758368352,0.016256805858052
"Prupe.5G153300.v2.1",2.59007279386083,-0.937930623450973,15.6040907525305,0.00164536544901918,0.0162674751662029
"Prupe.3G281000.v2.1",-0.604062723331359,5.60585814175885,15.6023163986211,0.00164606503347239,0.0162674751662029
"Prupe.3G011200.v2.1",1.06185118693663,4.12053901435902,15.6011062944135,0.00164654234555397,0.0162674751662029
"Prupe.1G170300.v2.1",-0.416745825756634,4.86252642587186,15.5910731099331,0.00165050600102883,0.0163006423247511
"Prupe.6G226300.v2.1",-0.522381447222975,4.67441580535973,15.5859301052106,0.0016525420505596,0.0163121015869156
"Prupe.2G293300.v2.1",-0.753255409754076,4.47429693476054,15.585076377137,0.00165288031188075,0.0163121015869156
"Prupe.8G062400.v2.1",-0.576821492206072,4.59088258144355,15.5814190004417,0.00165433033320083,0.0163174116983931
"Prupe.3G118200.v2.1",-2.55349543988685,-1.24225525157558,15.5806565921966,0.00165463278674213,0.0163174116983931
"Prupe.1G424700.v2.1",-1.02674098694848,4.23591118662401,15.5777774893858,0.00165577552770312,0.0163223467346366
"Prupe.5G005400.v2.1",-1.21555684362076,1.94342595742479,15.5763360509806,0.00165634799037525,0.0163223467346366
"Prupe.5G085700.v2.1",-2.98847273315116,-1.21783684343635,15.5732916038137,0.00165755783612024,0.0163282814259748
"Prupe.7G104500.v2.1",0.502794741614899,5.99897634301382,15.5634544216838,0.00166147407524446,0.0163608621561174
"Prupe.8G196100.v2.1",-0.960506295779093,1.66942540084714,15.5604046296515,0.00166269038973654,0.0163668420671758
"Prupe.7G148000.v2.1",-1.45551058892305,3.46083596134362,15.5553288233599,0.00166471700324449,0.0163807909293992
"Prupe.3G114200.v2.1",2.88459467688501,-0.676544754133838,15.5505265101791,0.0016666370526791,0.0163886015015323
"Prupe.3G300300.v2.1",-0.647479869856734,5.1248883216905,15.550293025313,0.00166673046938145,0.0163886015015323
"Prupe.3G178100.v2.1",1.69518834491217,-0.00415172121231634,15.5469979706339,0.00166804945906422,0.0163953936087248
"Prupe.7G090000.v2.1",0.445944184016682,5.39036760401129,15.54552007529,0.00166864144382325,0.0163953936087248
"Prupe.3G078700.v2.1",-0.722372007334368,3.76660485274344,15.5361327523156,0.00167240730792397,0.0164263894685091
"Prupe.5G176700.v2.1",-0.503860431153597,5.81151568554627,15.5326299557029,0.0016738150270139,0.0164342094340316
"Prupe.8G109500.v2.1",1.77853448724848,2.49409801770831,15.5222401681457,0.00167799859624841,0.0164690159898706
"Prupe.8G008200.v2.1",2.25814428053777,-0.836078937967379,15.5207843927924,0.00167858574763724,0.0164690159898706
"Prupe.4G214700.v2.1",-0.4427332475216,4.68800813324702,15.5167798022946,0.00168020212882512,0.0164788583240574
"Prupe.2G300400.v2.1",0.457710953384809,6.92067058188998,15.5150315833463,0.00168090833109137,0.0164797700041658
"Prupe.2G276400.v2.1",-0.866525924282162,4.47736425831844,15.5029327643016,0.00168580514271718,0.0165217511306487
"Prupe.1G136400.v2.1",-0.736324241605703,4.07343660440078,15.4984734711912,0.00168761413737853,0.0165273165852596
"Prupe.6G065100.v2.1",-1.09541553198737,2.67247144374013,15.4983026718841,0.00168768346995131,0.0165273165852596
"Prupe.1G174900.v2.1",-0.628855180512335,4.17107800858932,15.4969859843274,0.00168821806372707,0.0165273165852596
"Prupe.5G104000.v2.1",-0.345260370835429,6.61539137484448,15.4908771730013,0.00169070089389614,0.016545595455816
"Prupe.7G257900.v2.1",-0.744103636988194,3.38322357079089,15.4865702427392,0.00169245391902532,0.016556721574797
"Prupe.6G157000.v2.1",0.584502592512858,5.39513601172169,15.48159838425,0.00169448020358359,0.0165705118307503
"Prupe.1G196700.v2.1",0.717960050071816,5.91664422187903,15.4640231949024,0.00170166553244749,0.016634724573831
"Prupe.4G145100.v2.1",1.43870186541153,1.62410086862556,15.4583315922605,0.00170400000865736,0.0166514880845998
"Prupe.4G213600.v2.1",-1.3509884685633,3.30039262340032,15.4531235119505,0.00170613941205555,0.0166663338495706
"Prupe.1G186100.v2.1",1.85678865879153,-0.30298004151286,15.4420101158522,0.00171071504019952,0.016704958312239
"Prupe.4G276400.v2.1",1.83830948344212,0.549963987301292,15.4311229204044,0.00171521131910574,0.0167427801592185
"Prupe.3G084900.v2.1",1.13743923743479,6.20546966385652,15.4287905999883,0.00171617631767658,0.0167461169879893
"Prupe.1G281000.v2.1",-1.03179595160317,2.37915715639396,15.4203448988838,0.00171967599354537,0.0167741753083647
"Prupe.1G350300.v2.1",-0.472584847174321,5.4762245912894,15.4179202994407,0.00172068220972816,0.0167779002256985
"Prupe.5G180000.v2.1",-0.77379178903048,3.10241060005001,15.4096308587923,0.00172412750595445,0.0167951402011849
"Prupe.2G047700.v2.1",-1.07833535858643,2.10715413519682,15.4093076698754,0.00172426199293872,0.0167951402011849
"Prupe.7G084900.v2.1",8.3572911719452,6.18842724365254,15.4090612788126,0.00172436453057661,0.0167951402011849
"Prupe.1G135700.v2.1",-0.641114819167826,4.70206476680817,15.4076542589611,0.00172495020858372,0.0167951402011849
"Prupe.2G008100.v2.1",2.41008900748784,1.9473474788995,15.4015675210884,0.001727486493941,0.0168087589205745
"Prupe.1G009200.v2.1",1.03103535154937,2.04405022892454,15.4012956014569,0.00172759990096479,0.0168087589205745
"Prupe.2G114400.v2.1",0.619189818937083,4.21873385262953,15.396442834505,0.00172962525027794,0.0168131072713098
"Prupe.3G124200.v2.1",0.691067147716608,4.78416208571074,15.3964006536246,0.00172964286692529,0.0168131072713098
"Prupe.1G333400.v2.1",-0.65172376896115,3.21447421544166,15.3952871686891,0.00173010798383573,0.0168131072713098
"Prupe.5G196000.v2.1",2.15560784091683,3.83722704900279,15.3929169033345,0.00173109855634023,0.0168131072713098
"Prupe.1G207000.v2.1",-0.367392489128262,6.10295072860471,15.3927338704134,0.00173117507608805,0.0168131072713098
"Prupe.1G230500.v2.1",0.848469718677802,2.44051061878325,15.3887495838517,0.00173284173970024,0.0168232138984698
"Prupe.2G046500.v2.1",1.68153228384411,0.517502002508433,15.384641412743,0.00173456217105942,0.0168338350389598
"Prupe.8G226100.v2.1",-1.01099105336849,3.4203443066079,15.3826863885451,0.00173538159603554,0.0168357074477484
"Prupe.6G363200.v2.1",1.15562655540451,6.08043476751979,15.3801097707053,0.00173646223926403,0.0168401117848221
"Prupe.1G219800.v2.1",0.540736211207722,5.58803112762632,15.3763531486177,0.00173803917713425,0.0168478672639957
"Prupe.1G193700.v2.1",4.14702098255887,-1.98790364500465,21.0764576989086,0.00173851583087337,0.0168478672639957
"Prupe.8G072800.v2.1",-2.07125480737169,2.99662213470127,15.3737026762262,0.00173915277815205,0.0168479641698919
"Prupe.8G032100.v2.1",-1.37370920388503,5.3311946801529,15.3699764611451,0.00174071975195441,0.0168570673492868
"Prupe.1G132700.v2.1",-1.99562344219813,4.73166235031273,15.3526005092482,0.001748048427126,0.0169154732843338
"Prupe.1G426200.v2.1",1.20755655178808,0.47127686802154,15.3519660529397,0.00174831669778973,0.0169154732843338
"Prupe.5G080100.v2.1",0.494408724544429,6.45959717671615,15.3512031755782,0.00174863933255979,0.0169154732843338
"Prupe.1G039200.v2.1",2.30898856156188,1.97603989122807,15.3384767980305,0.00175403173084673,0.0169605356526597
"Prupe.6G207600.v2.1",4.15971018859901,-1.40525475251722,15.3367688920888,0.00175475686610813,0.0169605356526597
"Prupe.7G040400.v2.1",1.91818462551464,-0.599595766611508,15.3357466035909,0.00175519107096516,0.0169605356526597
"Prupe.1G496600.v2.1",-2.00758294498472,-0.612441968985792,15.3321090953623,0.00175673706841555,0.0169693728395151
"Prupe.7G178500.v2.1",1.3761694121566,1.01568167262915,15.3284965331127,0.00175827402419875,0.0169781163680535
"Prupe.5G129600.v2.1",1.35936982158754,4.14220579515376,15.3217522816318,0.00176114751806509,0.0169997547604034
"Prupe.6G034200.v2.1",1.85098517193346,0.249229973545569,15.3190401040725,0.00176230461650967,0.0170048157843678
"Prupe.2G130700.v2.1",2.18564091645995,0.417298929974848,15.3144183763411,0.00176427841655012,0.0170177508571254
