"","logFC","logCPM","F","PValue","FDR"
"Prupe.6G365300.v2.1",1.37008829274273,3.58410866044988,19.435775976834,0.0006980053337325,0.00700952815149233
"Prupe.1G299100.v2.1",0.471862956181951,4.4777285026966,19.4278733239411,0.000699161568327267,0.00701510745377441
"Prupe.1G343500.v2.1",-0.687459041709015,3.90049509373684,19.4266791572935,0.000699336478990172,0.00701510745377441
"Prupe.8G254800.v2.1",1.84752660603128,0.64600068436136,19.4260108211889,0.000699434392861346,0.00701510745377441
"Prupe.3G209500.v2.1",1.70910225597907,3.31254585743392,19.4238200357024,0.000699755462714391,0.00701510745377441
"Prupe.6G351900.v2.1",0.830238575943649,5.07917026112978,19.4230650335548,0.000699866151288252,0.00701510745377441
"Prupe.1G541400.v2.1",-0.456775704538936,5.28811992326043,19.4205051420513,0.000700241599922963,0.00701625373405287
"Prupe.4G132000.v2.1",0.52459045032559,5.96736730516739,19.4168275096216,0.000700781390637296,0.00701841449115649
"Prupe.1G447000.v2.1",-0.974211734720012,2.13072739405441,19.4154779923544,0.000700979588965281,0.00701841449115649
"Prupe.1G211300.v2.1",1.30212523884008,3.85547057157443,19.4104779250695,0.000701714494442823,0.00702065759430504
"Prupe.6G103700.v2.1",-0.707789925446255,3.84286921247354,19.4102001407012,0.000701755349057247,0.00702065759430504
"Prupe.6G322500.v2.1",0.720139360186491,9.16066310408906,19.4086228147084,0.000701987383466589,0.00702065759430504
"Prupe.4G216500.v2.1",1.13858589003584,3.03393332753589,19.3994746415494,0.000703334886799215,0.00703151726672444
"Prupe.2G101300.v2.1",-0.437714144388242,6.04263154586175,19.3942906939937,0.000704099796908799,0.00703434432568065
"Prupe.4G148200.v2.1",1.34857531713794,4.89632629370858,19.3928189215403,0.000704317137497566,0.00703434432568065
"Prupe.2G145600.v2.1",-0.827175051262643,4.73348727188197,19.3918269981506,0.00070446366124327,0.00703434432568065
"Prupe.3G215600.v2.1",2.95779833774534,2.92609509267298,19.3904663008057,0.000704664716434053,0.00703434432568065
"Prupe.2G231500.v2.1",-1.59452891849551,3.79865612380063,19.3882826519039,0.000704987508754699,0.00703495333188453
"Prupe.1G244000.v2.1",1.16941585213861,5.98415126835627,19.3824653345633,0.00070584827356059,0.00704092823140079
"Prupe.5G185000.v2.1",0.46826933195337,8.48422676000076,19.3750455113666,0.000706947918587042,0.00704928067391079
"Prupe.1G245700.v2.1",-1.46292703984288,2.28816718450481,19.3702961308518,0.000707652833920505,0.00705136150349992
"Prupe.4G012300.v2.1",0.539189914963191,5.14929952932161,19.3701038536614,0.000707681389310434,0.00705136150349992
"Prupe.1G357900.v2.1",-0.651457111414084,5.84512831649195,19.3628378374296,0.000708761453963437,0.00705615500141066
"Prupe.1G464800.v2.1",-0.646245702913993,4.31800226008638,19.3619232625253,0.000708897536915187,0.00705615500141066
"Prupe.1G440200.v2.1",-0.534432399562422,3.9868460821652,19.3599572028605,0.000709190176424502,0.00705615500141066
"Prupe.8G252100.v2.1",0.866237708250351,2.46458151032005,19.3598054772751,0.000709212765929006,0.00705615500141066
"Prupe.6G339700.v2.1",-1.49465255482085,1.93966026611843,19.3509045861608,0.000710539422902312,0.0070667379391761
"Prupe.3G202200.v2.1",0.531091789879892,7.71152478748614,19.3476595302834,0.000711023804454975,0.00706752812864679
"Prupe.2G320500.v2.1",0.589134471674204,5.40774188681181,19.346848873382,0.000711144868822272,0.00706752812864679
"Prupe.8G230200.v2.1",-0.614320215020733,4.47838872810191,19.3426386569189,0.000711774010501851,0.00707116561338863
"Prupe.1G272800.v2.1",0.608549232001981,6.03635527668072,19.3401536661697,0.000712145650011749,0.00707224318284026
"Prupe.6G277100.v2.1",0.882508479343562,3.16479432955625,19.3091859604771,0.000716795854653691,0.00711579423794187
"Prupe.8G135900.v2.1",0.632433696308566,4.98841352457036,19.2980978858323,0.000718469402650686,0.00712977409801768
"Prupe.7G243900.v2.1",1.80320102348291,4.55762738098972,19.2916496566402,0.000719444725837734,0.00713681731909835
"Prupe.6G163100.v2.1",-0.649864722809876,3.64907454033971,19.2807997805611,0.000721089274728732,0.00715049154235617
"Prupe.3G274700.v2.1",-1.05300983340761,7.51626575246505,19.272044421153,0.000722419520766183,0.00716104012598658
"Prupe.2G020300.v2.1",0.458447872059603,5.98168256010701,19.261034254065,0.000724096380765228,0.00717501550158701
"Prupe.1G041400.v2.1",-0.665030281759414,3.44067550935845,19.2567372224443,0.000724752043836939,0.00717886534243644
"Prupe.6G284600.v2.1",1.24510127643312,3.190392457922,19.2478203364034,0.000726114819433263,0.00718971390664336
"Prupe.4G013000.v2.1",0.755446851112778,4.77711157813281,19.2423220487583,0.000726956604310942,0.00719539772657383
"Prupe.4G170400.v2.1",-0.772607835531006,3.11115680343995,19.2327266071832,0.000728428365642719,0.00720731055593401
"Prupe.1G282500.v2.1",0.890019535044562,9.22212381167889,19.2243168706882,0.000729721095531663,0.00721554472515684
"Prupe.2G020700.v2.1",1.37048991663351,1.95930474045078,19.2230393871537,0.000729917700046356,0.00721554472515684
"Prupe.3G184400.v2.1",2.26889250214542,-0.831352316875828,19.2206507236489,0.000730285479334584,0.00721554472515684
"Prupe.1G334900.v2.1",1.00477684621576,8.14304359035911,19.2203318115272,0.000730334598013865,0.00721554472515684
"Prupe.6G122000.v2.1",3.78959120726032,-1.0522809407572,19.2152955007867,0.000731110794697749,0.00722055875998258
"Prupe.4G170100.v2.1",-0.411521852408596,7.04884558798991,19.2097573866355,0.000731965430742422,0.00722574970063853
"Prupe.5G231500.v2.1",4.47383495010509,0.154531721421794,19.2084058831186,0.000732174168676318,0.00722574970063853
"Prupe.4G277200.v2.1",-0.690542600562681,6.48253782205159,19.1986895743518,0.000733676867529161,0.00723336844744493
"Prupe.5G218900.v2.1",-0.539425563262269,4.36704315917767,19.1985627424527,0.000733696506583555,0.00723336844744493
"Prupe.8G093600.v2.1",5.47503677790053,-1.36466031028919,27.7898917590889,0.000733753670514453,0.00723336844744493
"Prupe.4G002700.v2.1",-0.837360340885969,6.14859677847486,19.1954512886215,0.000734178484402393,0.0072349022410508
"Prupe.4G051800.v2.1",-0.720977638683693,4.31914393437309,19.1803343357574,0.000736525383078688,0.00725536899540821
"Prupe.4G116600.v2.1",6.11429054561922,5.20394688993849,19.1705156411154,0.000738054377002578,0.00726530586139925
"Prupe.7G013200.v2.1",-0.523314340221565,5.11653530624952,19.1703844354882,0.000738074833536261,0.00726530586139925
"Prupe.5G178200.v2.1",1.29966134056598,3.78981589842955,19.1619448848322,0.000739392039287152,0.00727134712147662
"Prupe.2G241600.v2.1",-0.605530373576703,6.64611804931914,19.1615383992306,0.000739455550245508,0.00727134712147662
"Prupe.2G068900.v2.1",1.44664813772894,4.60509138564706,19.160537816566,0.000739611912213462,0.00727134712147662
"Prupe.6G068300.v2.1",4.07221751914084,-1.40223682467773,19.1595207686906,0.000739770886395902,0.00727134712147662
"Prupe.6G330700.v2.1",-0.575172140227263,4.39242407593469,19.1520056170727,0.000740946800915404,0.00728024255246788
"Prupe.3G228100.v2.1",0.818850119548699,5.46113745045088,19.133971208524,0.000743777517129668,0.00730538494803566
"Prupe.8G045900.v2.1",-0.472976363266395,5.54408025507565,19.1319785685173,0.000744091052294935,0.00730579424491114
"Prupe.1G349500.v2.1",-1.68969728624277,2.5470067658701,19.1220964470223,0.000745648230794785,0.00731840938865896
"Prupe.6G322300.v2.1",-0.712119139054056,4.61126323191274,19.1069749006642,0.000748038313664726,0.00733918714973063
"Prupe.5G180300.v2.1",0.442805114696979,7.71391074456292,19.1052162145478,0.000748316862873717,0.00733924053138883
"Prupe.2G008100.v2.1",2.68730730659527,1.9473474788995,19.0997750448238,0.000749179421495952,0.00734501955266718
"Prupe.5G190000.v2.1",-0.463343371621964,5.68048943243111,19.0965166147984,0.000749696512791588,0.00734680839560796
"Prupe.3G094400.v2.1",-0.471986053926502,5.37807860918149,19.092096013618,0.000750398692826107,0.00734680839560796
"Prupe.1G338600.v2.1",5.90877083624109,1.32725879213357,19.0917584969266,0.000750452336114537,0.00734680839560796
"Prupe.8G000700.v2.1",5.25018011928525,1.76385225892268,19.0917389669334,0.00075045544025393,0.00734680839560796
"Prupe.5G175600.v2.1",2.92025305735285,-0.860257520623083,19.0853649673795,0.000751469331150335,0.00735405511143589
"Prupe.4G118300.v2.1",-1.67952308904608,6.41452300644646,19.0744348044008,0.000753211644960792,0.00736842247361899
"Prupe.4G025900.v2.1",0.893749302505447,10.337893312237,19.0714517087336,0.000753687973999074,0.00737039917222602
"Prupe.5G177800.v2.1",0.973313015294871,6.89871974236482,19.048667445212,0.000757337588052855,0.00740308973481166
"Prupe.1G334500.v2.1",1.8570320702034,2.25169306471337,19.0471471372407,0.000757581839419941,0.00740308973481166
"Prupe.6G343900.v2.1",2.40241872098518,5.69971056155321,19.0444514792515,0.000758015145481366,0.00740463140840449
"Prupe.7G229700.v2.1",1.53101251806074,1.39480434450935,19.0286728812202,0.000760557187874167,0.00742530258259782
"Prupe.7G146600.v2.1",0.619126749949086,6.81799363955991,19.0278880684242,0.000760683883819886,0.00742530258259782
"Prupe.8G046100.v2.1",0.814217140095192,4.85929431993352,19.0212637333926,0.000761754253643866,0.00743305085627146
"Prupe.7G162600.v2.1",0.52162276433222,5.82869781438097,19.0040153848551,0.000764549448147796,0.0074552479321581
"Prupe.1G097700.v2.1",2.18632587474765,3.2590782823134,19.0038032116054,0.000764583905817278,0.0074552479321581
"Prupe.3G174300.v2.1",3.69391117980786,2.46477947998784,18.9943325237619,0.00076612380889576,0.00746755354242139
"Prupe.4G142700.v2.1",0.848273157103585,1.84824089320555,18.9914891817825,0.00076658682682472,0.00746935743192919
"Prupe.1G321200.v2.1",-2.77359904517531,-0.488136871801903,18.9856984001579,0.000767530815180619,0.00747584472502674
"Prupe.4G083000.v2.1",-0.557972170524972,3.78067497900535,18.9801732268172,0.000768432758530993,0.00748191794203021
"Prupe.7G224800.v2.1",0.489085393724733,6.59564375965032,18.9726060731296,0.000769670029413421,0.00749125052532664
"Prupe.I001100.v2.1",1.34409122303417,2.77268812043159,18.9687654611203,0.000770298871611957,0.00749465661724407
"Prupe.5G207900.v2.1",3.63441440022939,0.521094126373573,18.9641354129291,0.000771057762052815,0.00749732867491088
"Prupe.2G242700.v2.1",2.28387073566236,0.506186349804863,18.9636858906161,0.000771131487271748,0.00749732867491088
"Prupe.1G222300.v2.1",0.794353476632202,6.82425563228371,18.9605188994559,0.000771651129974684,0.00749966756448813
"Prupe.1G101800.v2.1",0.569422293809034,4.78944843968214,18.9524257241171,0.000772980905893952,0.00750987559077663
"Prupe.8G172600.v2.1",-0.6271211851211,6.40819296621374,18.9302292802803,0.00077664158732197,0.00754079380261446
"Prupe.1G391500.v2.1",1.97621343863269,0.864946387405336,18.9297279980431,0.000776724490962559,0.00754079380261446
"Prupe.4G225500.v2.1",-1.07084306965725,5.92151880823748,18.9245497833087,0.000777581479592557,0.00754638754102231
"Prupe.1G583700.v2.1",1.30708777335263,2.08219716124866,18.9210467223237,0.000778161852231384,0.00754929366607002
"Prupe.7G076000.v2.1",-0.52759694675913,4.98771535879429,18.9165384941011,0.00077890949409726,0.00755381986101612
"Prupe.5G062500.v2.1",3.95727681931155,0.656206195607002,18.9102213368373,0.00077995852555309,0.00755913674741106
"Prupe.3G100800.v2.1",-1.00825283162187,4.33471891683461,18.9098494920132,0.000780020325254749,0.00755913674741106
"Prupe.1G586100.v2.1",-0.511345932405522,7.3378593066468,18.9057912532866,0.000780695162871512,0.00756294921119183
"Prupe.1G240400.v2.1",0.556506782921082,6.6283192400323,18.8990106968862,0.000781824197003949,0.00757115734994131
"Prupe.1G339400.v2.1",-0.735082389808283,6.59526884485584,18.8944661504519,0.000782581968732746,0.00757576557844203
"Prupe.5G124000.v2.1",1.69391578390783,1.33066986559297,18.8776249652289,0.000785397535066452,0.00760028374499127
"Prupe.7G145800.v2.1",1.48092005911805,0.74909758845467,18.8664740463424,0.000787268229293719,0.00761564403376894
"Prupe.6G019100.v2.1",5.31370403498694,-0.137165027724192,18.8641924278608,0.000787651631593931,0.00761661111760479
"Prupe.8G126700.v2.1",-0.591296417688068,3.36283416744902,18.8612434797596,0.000788147491631323,0.00761866458367213
"Prupe.2G178800.v2.1",-1.05166424084055,8.79473505490581,18.8529971575145,0.000789536012311115,0.00762934241597863
"Prupe.4G003100.v2.1",-0.597034432104852,4.93954309954577,18.8498304664207,0.000790069973216819,0.00763175786853184
"Prupe.1G434500.v2.1",0.798195735354773,7.64302113675938,18.8459130179594,0.000790731103203269,0.00763251988375387
"Prupe.3G097100.v2.1",-0.797843428880029,3.90444503755424,18.8448237130371,0.000790915053911129,0.00763251988375387
"Prupe.1G370800.v2.1",-0.652422151301054,4.82843905218719,18.8443153045075,0.000791000925696965,0.00763251988375387
"Prupe.2G252600.v2.1",1.68195563539746,3.86785052432091,18.8418552220634,0.000791416593622911,0.00763308400997209
"Prupe.8G036600.v2.1",-0.609299267388678,6.633479579243,18.840607716278,0.000791627475004362,0.00763308400997209
"Prupe.1G058400.v2.1",4.99742513552424,-0.192940189947848,18.8381702055808,0.000792039705227717,0.0076343195834234
"Prupe.1G199300.v2.1",-1.62648388839193,1.68127230260773,18.8121910658629,0.00079644873750076,0.00767406487015343
"Prupe.6G025800.v2.1",-0.463242459483029,5.20863668022006,18.8060232083439,0.000797499676255922,0.00767573307068997
"Prupe.3G249800.v2.1",-0.584355909830826,5.86562627055843,18.8051263235354,0.000797652629605939,0.00767573307068997
"Prupe.3G050100.v2.1",0.7929042238193,5.33838519606051,18.8047706366524,0.000797713297291619,0.00767573307068997
"Prupe.4G217200.v2.1",-0.532781653508348,5.61782996125832,18.8044711078544,0.000797764390519744,0.00767573307068997
"Prupe.5G117900.v2.1",-0.507447781114679,4.32502979943123,18.8016768511828,0.000798241213509372,0.00767757198662754
"Prupe.6G175400.v2.1",7.13250954737123,2.00553420371059,18.7974102141789,0.000798969925249374,0.00768163556719841
"Prupe.5G203500.v2.1",-0.766576891011632,3.27155803341975,18.7953480457651,0.000799322404922375,0.00768163556719841
"Prupe.2G276500.v2.1",-0.490536065223658,4.81919434697453,18.794185146047,0.000799521254845159,0.00768163556719841
"Prupe.1G311500.v2.1",-1.6011401059364,5.32809615415524,18.7909080077733,0.000800081936607283,0.00768427515455594
"Prupe.3G237300.v2.1",5.05000598634716,-1.53456486647375,27.033679938071,0.00080155887258475,0.00769570974739907
"Prupe.8G109100.v2.1",1.40001811659831,3.2135608972236,18.7787174910478,0.000802171593163484,0.00769884186538654
"Prupe.8G096900.v2.1",-0.486777013539453,6.61405712632417,18.7649209589487,0.000804544164979445,0.0077188558891441
"Prupe.2G309600.v2.1",-1.27322651052444,6.01111468740551,18.7586653398643,0.000805622608946974,0.00772644410072521
"Prupe.1G045100.v2.1",0.636523289503372,4.55569050394337,18.7508616712561,0.000806970274761441,0.00773660798917738
"Prupe.6G090900.v2.1",-1.14603737561098,2.13173651686756,18.7445352475115,0.000808064739339391,0.00774433799581578
"Prupe.6G103900.v2.1",2.09179539477993,2.24294574134388,18.738049607173,0.000809188530524311,0.0077523434512584
"Prupe.5G183800.v2.1",0.862188988943835,4.59006114750569,18.7191625497184,0.000812471471098131,0.00777903436148238
"Prupe.8G185500.v2.1",0.568914783322,5.11818153033653,18.7186919213975,0.000812553471986047,0.00777903436148238
"Prupe.4G099600.v2.1",1.12375664702171,4.53324163409899,18.7137371418686,0.00081341735916808,0.00778453158579908
"Prupe.4G176200.v2.1",1.13580636799759,8.0752095431685,18.7111636123343,0.000813866484226656,0.00778605697067387
"Prupe.7G156000.v2.1",-0.86761213076749,4.26277321668883,18.7016345324324,0.000815531970785352,0.00779921375477394
"Prupe.1G383200.v2.1",0.520196253035452,6.12808758142074,18.6911255454709,0.00081737329692437,0.00781147186694884
"Prupe.1G141400.v2.1",5.42933808408935,2.45315954498255,18.6901952330589,0.000817536532595784,0.00781147186694884
"Prupe.8G205200.v2.1",2.44011070360568,-0.757769161433974,18.6893447466087,0.000817685794728058,0.00781147186694884
"Prupe.8G128500.v2.1",-2.62752998994345,-0.967750106396612,18.6829239866055,0.000818813669008278,0.00781946685403677
"Prupe.7G143000.v2.1",-0.661507448620851,3.86784845817612,18.6811246890683,0.000819130057268537,0.00781970942414827
"Prupe.8G022400.v2.1",2.48297003525472,3.2538745831663,18.6768245316283,0.000819886769283601,0.00782415381781186
"Prupe.6G131100.v2.1",2.71713473020428,-0.522581780565569,18.6719429850311,0.000820746770083836,0.00782958038781077
"Prupe.4G079400.v2.1",1.52889022927216,0.753890253114621,18.6600728770922,0.000822842328575615,0.00784678562661905
"Prupe.7G021200.v2.1",1.49217748644782,6.07273023410209,18.6477652445858,0.000825021664661216,0.00786477729494178
"Prupe.2G236300.v2.1",-0.612228347401933,3.99304349544877,18.6400684496085,0.00082638794328305,0.00787500822689553
"Prupe.3G051000.v2.1",-0.580654402470357,4.90275012519376,18.6305251108424,0.000828085641932157,0.00788690268299569
"Prupe.1G356900.v2.1",-0.581918160354935,4.7730893552911,18.6285477846232,0.000828437899780215,0.00788690268299569
"Prupe.3G184900.v2.1",1.24166454656614,5.37179453035551,18.6281062165155,0.000828516588177607,0.00788690268299569
"Prupe.2G070300.v2.1",1.05156995640716,4.33273762907769,18.625942899648,0.00082890222087422,0.00788777952604565
"Prupe.7G107800.v2.1",0.980643417188582,2.04357903864463,18.6226384889411,0.000829491665628074,0.00788935703506692
"Prupe.1G467900.v2.1",-0.571499738396229,3.86897828346296,18.6217224529797,0.000829655155029178,0.00788935703506692
"Prupe.4G053500.v2.1",1.81684679271619,6.3364763869732,18.6169160399186,0.000830513589949272,0.00789271382238098
"Prupe.1G274400.v2.1",5.02619073131213,0.143974058348792,18.6164573438371,0.000830595567658743,0.00789271382238098
"Prupe.1G196800.v2.1",-1.01799170596551,2.31466875439365,18.6104415503078,0.000831671570935005,0.00790014497198175
"Prupe.7G125700.v2.1",-0.735757099169981,5.18265362495221,18.6081439507243,0.000832082951984091,0.00790125977691465
"Prupe.5G091100.v2.1",6.14720557118662,0.436354313928384,18.6049302496259,0.000832658754189221,0.0079039345465655
"Prupe.6G250100.v2.1",1.20105862338577,1.80719960230256,18.6029885960678,0.000833006865601574,0.00790444685710137
"Prupe.6G066900.v2.1",1.60968788495797,2.65808526342956,18.5931265158477,0.000834777599646125,0.00791845338344169
"Prupe.8G089700.v2.1",-0.574461064410787,4.41833532424216,18.5898532460112,0.000835366276306798,0.00792004997137097
"Prupe.3G149600.v2.1",-1.15907902437431,8.01308053504003,18.5889135809107,0.00083553535775078,0.00792004997137097
"Prupe.1G457500.v2.1",-0.682436425433462,5.53847493744222,18.5677320843664,0.000839357235066283,0.00795347213608471
"Prupe.2G313700.v2.1",1.59440551992494,3.64458840914829,18.5620173562887,0.000840391830932,0.00795844282169413
"Prupe.1G304200.v2.1",0.58637034340377,4.98295282254556,18.5615632323608,0.000840474108881329,0.00795844282169413
"Prupe.2G135200.v2.1",1.77391874747743,3.87780384099174,18.5539705800676,0.00084185112276075,0.00796619182940961
"Prupe.7G132400.v2.1",2.49631626424052,1.27577808768942,18.5537820831456,0.000841885341998411,0.00796619182940961
"Prupe.7G159000.v2.1",0.923218917582864,2.86510223291663,18.5488606653249,0.000842779332816052,0.00796792913257649
"Prupe.8G180500.v2.1",-0.48753330740138,5.12121819470168,18.5469413289887,0.000843128283755561,0.00796792913257649
"Prupe.4G086500.v2.1",1.99269996437278,6.97078434964921,18.5458363465881,0.000843329254320811,0.00796792913257649
"Prupe.3G163400.v2.1",-0.551970778860026,5.7084156718974,18.5451256154406,0.000843458549041227,0.00796792913257649
"Prupe.1G437500.v2.1",3.49762285037566,1.88387173210306,18.5433590795508,0.000843780012860872,0.00796792913257649
"Prupe.7G018500.v2.1",-0.640778231817186,4.34202267828965,18.5429857733652,0.000843847963060049,0.00796792913257649
"Prupe.5G019500.v2.1",0.763392446262409,7.20418119280528,18.537150375286,0.000844910961021592,0.00797516412206999
"Prupe.6G055400.v2.1",-0.962644632743476,3.80964322588069,18.5309578909169,0.000846040701192598,0.00798302379324041
"Prupe.1G350900.v2.1",1.03360319422478,5.39635844124549,18.5154532265721,0.00084887700160756,0.00800457715162257
"Prupe.5G041200.v2.1",-0.597512176821026,4.0050663006484,18.5145367289911,0.000849045002335504,0.00800457715162257
"Prupe.2G173900.v2.1",4.9148119354588,-0.724575527240222,18.5135903201389,0.000849218526375022,0.00800457715162257
"Prupe.6G223300.v2.1",1.23917288355239,5.39508108743428,18.5089467975898,0.000850070510632676,0.00800979832827206
"Prupe.4G071000.v2.1",1.30620104508836,4.28061213720567,18.5062041093178,0.000850574197960785,0.00801173516361731
"Prupe.1G046800.v2.1",4.8016609768981,3.23004469440957,18.4939908328676,0.000852821328063591,0.00803008673757984
"Prupe.3G124100.v2.1",0.848382523886785,4.47121874676377,18.488879643758,0.000853763777004115,0.00803614500155222
"Prupe.6G053100.v2.1",0.524081689608505,3.82261179099119,18.4785036229704,0.000855680711950499,0.0080497230055081
"Prupe.6G139800.v2.1",1.51276721900108,3.30091937462797,18.4778296179274,0.000855805404187722,0.0080497230055081
"Prupe.1G301900.v2.1",1.30526867033514,2.06402143010687,18.4640809695448,0.000858353522824409,0.00806573982074904
"Prupe.1G326400.v2.1",-0.590326060396036,6.50246947342369,18.4640779762233,0.000858354078549012,0.00806573982074904
"Prupe.4G227300.v2.1",2.00958115763656,1.33814172529111,18.4637839994921,0.00085840865877804,0.00806573982074904
"Prupe.5G210700.v2.1",-0.5739894723118,3.91575303008661,18.4564861065577,0.000859764885681201,0.00807565948022052
"Prupe.6G301600.v2.1",0.589666791559621,3.7121597567054,18.4522065379332,0.00086056134541748,0.00808031622480921
"Prupe.6G296600.v2.1",2.97405229328834,0.13523361235736,18.4080354144338,0.000868831973005874,0.00815512455836076
"Prupe.1G552800.v2.1",2.33392008724008,-0.185288030878167,18.4041503084253,0.000869563810752749,0.00815914395473415
"Prupe.2G256400.v2.1",-0.576619736408508,6.27684296990908,18.3999649526934,0.000870353004401166,0.00816104017043941
"Prupe.8G064100.v2.1",0.990293748114006,9.7828225954614,18.3998574872259,0.000870373279071163,0.00816104017043941
"Prupe.5G194700.v2.1",0.501205614320371,4.4228540918699,18.3951840582791,0.00087125550700089,0.00816646293674047
"Prupe.4G046700.v2.1",-0.523540699887733,7.56266410482603,18.3915639163404,0.000871939611256469,0.00817002551370122
"Prupe.6G193600.v2.1",-0.578439563195388,4.69069297130459,18.3832484132991,0.000873513359452149,0.00818191861573984
"Prupe.1G315900.v2.1",1.58045495643792,5.50341640236057,18.3772264944208,0.000874655087034851,0.00818638019886546
"Prupe.2G060600.v2.1",-0.459459493876514,4.269114386887,18.376656885921,0.00087476317145383,0.00818638019886546
"Prupe.5G244900.v2.1",-0.430949521091602,5.65524641552943,18.3759170446713,0.000874903580960131,0.00818638019886546
"Prupe.1G082000.v2.1",0.888443351397944,4.93092222326458,18.3717826333672,0.00087568870312303,0.00819026201697963
"Prupe.7G199900.v2.1",1.14920898107645,7.77780511689713,18.3691502098708,0.000876189023302353,0.00819026201697963
"Prupe.6G219000.v2.1",-0.635387402447118,6.85375781280391,18.3662803426461,0.000876734848915967,0.00819026201697963
"Prupe.5G164700.v2.1",2.75286315111879,-0.329886736092987,18.3662330133689,0.000876743853858616,0.00819026201697963
"Prupe.2G036300.v2.1",-0.436413749989335,4.19739011608823,18.3652311442544,0.000876934496150564,0.00819026201697963
"Prupe.6G314600.v2.1",-2.05637631553777,6.68850164940399,18.3641141461418,0.00087714710247711,0.00819026201697963
"Prupe.4G060800.v2.1",2.6213179967318,-0.269074468595013,18.3566952795617,0.000878560702804591,0.00820061193694608
"Prupe.6G233600.v2.1",2.49183266568489,4.10309304351849,18.3541403417517,0.000879048133721779,0.00820231267274492
"Prupe.1G448200.v2.1",-0.821187797581241,3.58926879438223,18.3451157437808,0.000880772351345078,0.00821068187884828
"Prupe.2G002300.v2.1",0.798854534960487,5.33471384582271,18.3441506884197,0.000880956963856369,0.00821068187884828
"Prupe.7G057100.v2.1",1.9099578986874,3.97861863292843,18.3431024777422,0.00088115753446287,0.00821068187884828
"Prupe.1G128800.v2.1",-2.45691555368992,0.339069271663355,18.3417122984143,0.00088142362077442,0.00821068187884828
"Prupe.6G086700.v2.1",1.4758983775265,7.02606774441471,18.3405158568884,0.000881652699244152,0.00821068187884828
"Prupe.8G216000.v2.1",1.72711893623632,0.393857616582462,18.3383640028621,0.000882064880511785,0.00821068187884828
"Prupe.4G038900.v2.1",4.16756825648701,4.27974033911522,18.3382651370178,0.000882083823325828,0.00821068187884828
"Prupe.1G309400.v2.1",0.49208288936913,5.65249158293966,18.3294666192792,0.00088377151550643,0.00822354291419816
"Prupe.1G290600.v2.1",-0.671908106166322,5.88464583775975,18.3265081598895,0.000884339832676005,0.0082259828049506
"Prupe.7G247400.v2.1",-0.817177027757533,3.16345889012767,18.3228396394214,0.00088504513900536,0.0082296948167789
"Prupe.1G262000.v2.1",0.715303992915295,6.16545649691107,18.3200018069059,0.000885591184350043,0.00823192386614967
"Prupe.1G566100.v2.1",-0.655804937957824,5.73008416530532,18.3155878364319,0.000886441278919008,0.00823697665573669
"Prupe.2G089000.v2.1",1.6151878276588,2.95439037000977,18.3117877791461,0.00088717389491034,0.00824093469682874
"Prupe.1G508100.v2.1",1.52584740981502,3.36452057782224,18.3046826199475,0.000888545583642051,0.0082508242809996
"Prupe.1G281500.v2.1",2.4015029365461,-0.545813033789279,18.3019914722466,0.000889065764349757,0.0082528028619589
"Prupe.2G315800.v2.1",1.59153491178306,5.32448940974223,18.2959922205067,0.000890226647518099,0.00826072537940396
"Prupe.7G146700.v2.1",2.53395714301205,-0.798385591353947,18.2734731355337,0.000894599864220627,0.00829844050783601
"Prupe.2G291900.v2.1",2.5280172248678,0.0394925130976791,18.2664345468221,0.000895971854587389,0.00830829939555793
"Prupe.1G311400.v2.1",-1.07340690038381,7.93174262387278,18.2643110754584,0.000896386248003482,0.0083092747991023
"Prupe.2G318800.v2.1",1.1146043858885,6.12421026565552,18.2612331525809,0.00089698729530181,0.00831197916780881
"Prupe.2G243800.v2.1",-1.22243213131404,10.135413224338,18.258822697961,0.000897458326925018,0.00831203240937577
"Prupe.5G169300.v2.1",-0.688915810383371,3.07710910665641,18.2580383643925,0.000897611656756168,0.00831203240937577
"Prupe.1G015500.v2.1",-0.474237182563101,5.31454734854383,18.2529708908099,0.000898603030704556,0.00831834627768637
"Prupe.5G193400.v2.1",1.83871672586392,3.31695504919234,18.2476278533137,0.000899649686344979,0.00831995508114812
"Prupe.6G249600.v2.1",3.15980032767938,1.49366795059804,18.2474842674326,0.000899677833047534,0.00831995508114812
"Prupe.1G264200.v2.1",2.37177722328346,0.908224207738466,18.2473424574,0.000899705632635599,0.00831995508114812
"Prupe.4G028800.v2.1",1.08935852009509,3.31485839048203,18.2418178260513,0.000900789421900798,0.00832711184545584
"Prupe.3G077400.v2.1",-0.824419324494293,2.69592796160495,18.2333429137453,0.000902454915885424,0.00833963925536073
"Prupe.1G500600.v2.1",3.22897855882517,-0.214686084246622,18.2260039804541,0.00090390004469537,0.00835012234482595
"Prupe.6G285100.v2.1",-0.654452234217667,3.66713267222244,18.2220221152808,0.0009046852442843,0.00835255099322281
"Prupe.6G236600.v2.1",-0.535989369489659,3.58326273719512,18.2215186683026,0.000904784577132125,0.00835255099322281
"Prupe.6G325100.v2.1",-0.421389641720088,5.46664835718624,18.2193575150346,0.00090521112784118,0.00835361903793819
"Prupe.6G065900.v2.1",-0.774903465099227,4.68202746391282,18.2161730306455,0.00090584007917828,0.00835655353510399
"Prupe.1G061500.v2.1",-1.73543927500693,4.49012495918097,18.207197196586,0.000907615572416541,0.00837005946381253
