Prupe.1G019200.v2.1	1	1	0
Prupe.1G019300.v2.1	0	0	0
Prupe.1G019400.v2.1	4327	44	4283
Prupe.1G019500.v2.1	6484	37	6447
Prupe.1G019600.v2.1	0	0	0
Prupe.1G019700.v2.1	0	0	0
Prupe.1G019800.v2.1	473	2	471
Prupe.1G019900.v2.1	19	1	18
Prupe.1G020000.v2.1	112	3	109
Prupe.1G020100.v2.1	21	0	21
Prupe.1G020200.v2.1	270	0	270
Prupe.1G020300.v2.1	1650	24	1626
Prupe.1G020400.v2.1	3	0	3
Prupe.1G020500.v2.1	8	0	8
Prupe.1G020600.v2.1	108	1	107
Prupe.1G020700.v2.1	343	8	335
Prupe.1G020800.v2.1	1437	4	1433
Prupe.1G020900.v2.1	732	9	723
Prupe.1G021000.v2.1	417	4	413
Prupe.1G021100.v2.1	7586	73	7515
Prupe.1G021200.v2.1	67	2	65
Prupe.1G021300.v2.1	606	2	604
Prupe.1G021400.v2.1	621	2	619
Prupe.1G021500.v2.1	0	0	0
Prupe.1G021600.v2.1	23	0	23
Prupe.1G021700.v2.1	2	0	2
Prupe.1G021800.v2.1	46	0	46
Prupe.1G021900.v2.1	153	1	152
Prupe.1G022000.v2.1	60	0	60
Prupe.1G022100.v2.1	193	5	189
Prupe.1G022200.v2.1	1	0	1
Prupe.1G022300.v2.1	1385	5	1380
Prupe.1G022400.v2.1	1640	33	3393
Prupe.1G022500.v2.1	97	1763	120
Prupe.1G022600.v2.1	2043	11	2032
Prupe.1G022700.v2.1	19	0	19
Prupe.1G022800.v2.1	9	2	7
Prupe.1G022900.v2.1	2713	20	2694
Prupe.1G023000.v2.1	1680	25	1655
Prupe.1G023100.v2.1	32	1	31
Prupe.1G023200.v2.1	64	0	64
Prupe.1G023300.v2.1	95	0	95
Prupe.1G023400.v2.1	77	0	77
Prupe.1G023500.v2.1	46	0	46
Prupe.1G023600.v2.1	130	0	130
Prupe.1G023700.v2.1	1873	11	1862
Prupe.1G023800.v2.1	2658	53	2605
Prupe.1G023900.v2.1	0	0	0
Prupe.1G024000.v2.1	59	1	67
Prupe.1G024100.v2.1	698	20	687
Prupe.1G024200.v2.1	1182	9	1174
Prupe.1G024300.v2.1	0	0	0
Prupe.1G024400.v2.1	0	0	0
Prupe.1G024500.v2.1	3	0	3
Prupe.1G024600.v2.1	17	0	17
Prupe.1G024700.v2.1	0	0	0
Prupe.1G024800.v2.1	0	0	0
Prupe.1G024900.v2.1	1532	50	1482
Prupe.1G025000.v2.1	80	0	80
Prupe.1G025100.v2.1	896	8	888
Prupe.1G025200.v2.1	269	1	268
Prupe.1G025300.v2.1	0	0	0
Prupe.1G025400.v2.1	0	0	0
Prupe.1G025500.v2.1	941	4	937
Prupe.1G025600.v2.1	1259	6	1253
Prupe.1G025700.v2.1	1211	5	1206
Prupe.1G025800.v2.1	400	1	399
Prupe.1G025900.v2.1	21	20	1
Prupe.1G026000.v2.1	0	0	0
Prupe.1G026100.v2.1	6	6	0
Prupe.1G026200.v2.1	5	5	0
Prupe.1G026300.v2.1	1	0	1
Prupe.1G026400.v2.1	1028	13	1015
Prupe.1G026500.v2.1	209	2	207
Prupe.1G026600.v2.1	0	0	0
Prupe.1G026700.v2.1	41	1	40
Prupe.1G026800.v2.1	1112	0	1112
Prupe.1G026900.v2.1	294	0	294
Prupe.1G027000.v2.1	850	262	588
Prupe.1G027100.v2.1	452	1	451
Prupe.1G027200.v2.1	589	8	581
Prupe.1G027300.v2.1	478	0	478
Prupe.1G027400.v2.1	117	0	117
Prupe.1G027500.v2.1	10	2	8
Prupe.1G027600.v2.1	6	0	6
Prupe.1G027700.v2.1	255	1	254
Prupe.1G027800.v2.1	197	1	196
Prupe.1G027900.v2.1	482	4	478
Prupe.1G028000.v2.1	33	2	31
Prupe.1G028100.v2.1	183	1	182
Prupe.1G028200.v2.1	21	21	0
Prupe.1G028300.v2.1	0	0	0
Prupe.1G028400.v2.1	11594	87	11507
Prupe.1G028500.v2.1	2154	9	2145
Prupe.1G028600.v2.1	0	0	0
Prupe.1G028700.v2.1	0	0	0
Prupe.1G028800.v2.1	3406	19	3387
Prupe.1G028900.v2.1	0	0	0
Prupe.1G029000.v2.1	0	0	0
Prupe.1G029100.v2.1	0	0	0
Prupe.1G029200.v2.1	0	0	0
Prupe.1G029300.v2.1	0	0	0
Prupe.1G029400.v2.1	0	0	0
Prupe.1G029500.v2.1	0	0	0
Prupe.1G029600.v2.1	0	0	0
Prupe.1G029700.v2.1	0	0	0
Prupe.1G029800.v2.1	0	0	0
Prupe.1G029900.v2.1	0	0	0
Prupe.1G030000.v2.1	988	4	984
Prupe.1G030100.v2.1	5	4	1
Prupe.1G030200.v2.1	445	2	443
Prupe.1G030300.v2.1	1015	7	1008
Prupe.1G030400.v2.1	6	4	2
Prupe.1G030500.v2.1	1366	14	1352
Prupe.1G030600.v2.1	3320	12	3308
Prupe.1G030700.v2.1	829	3	826
Prupe.1G030800.v2.1	600	2	598
Prupe.1G030900.v2.1	2001	21	1980
Prupe.1G031000.v2.1	1	0	1
Prupe.1G031100.v2.1	746	5	741
Prupe.1G031200.v2.1	0	0	0
Prupe.1G031300.v2.1	8	360	19
Prupe.1G031400.v2.1	957	16	1311
Prupe.1G031500.v2.1	302	1	301
Prupe.1G031600.v2.1	3	0	3
Prupe.1G031700.v2.1	776	4	772
Prupe.1G031800.v2.1	1	0	1
Prupe.1G031900.v2.1	0	0	0
Prupe.1G032000.v2.1	0	0	0
Prupe.1G032100.v2.1	0	0	0
Prupe.1G032200.v2.1	0	0	0
Prupe.1G032300.v2.1	42	0	42
Prupe.1G032400.v2.1	8	0	8
Prupe.1G032500.v2.1	1	0	1
Prupe.1G032600.v2.1	109	2	107
Prupe.1G032700.v2.1	0	0	0
Prupe.1G032800.v2.1	0	0	0
Prupe.1G032900.v2.1	0	0	0
Prupe.1G033000.v2.1	0	0	0
Prupe.1G033100.v2.1	0	0	0
Prupe.1G033200.v2.1	5635	61	5574
Prupe.1G033300.v2.1	4	4	0
Prupe.1G033400.v2.1	0	0	0
Prupe.1G033500.v2.1	394	5	389
Prupe.1G033600.v2.1	212	3	209
Prupe.1G033700.v2.1	34	0	34
Prupe.1G033800.v2.1	1	0	1
Prupe.1G033900.v2.1	201	4	197
Prupe.1G034000.v2.1	4	1	3
Prupe.1G034100.v2.1	1	0	1
Prupe.1G034200.v2.1	0	0	0
Prupe.1G034300.v2.1	2859	26	2833
Prupe.1G034400.v2.1	6	0	6
Prupe.1G034500.v2.1	101	0	101
Prupe.1G034600.v2.1	316	6	310
Prupe.1G034700.v2.1	765	12	753
Prupe.1G034800.v2.1	172	1	171
Prupe.1G034900.v2.1	341	47	294
Prupe.1G035000.v2.1	557	2	555
Prupe.1G035100.v2.1	1204	7	1197
Prupe.1G035200.v2.1	895	2	893
Prupe.1G035300.v2.1	21	0	21
Prupe.1G035400.v2.1	725	2	723
Prupe.1G035500.v2.1	104	0	104
Prupe.1G035600.v2.1	1	0	1
Prupe.1G035700.v2.1	34	0	34
Prupe.1G035800.v2.1	0	0	0
Prupe.1G035900.v2.1	0	0	0
Prupe.1G036000.v2.1	1	0	1
Prupe.1G036100.v2.1	0	0	0
Prupe.1G036200.v2.1	6	0	6
Prupe.1G036300.v2.1	0	0	0
Prupe.1G036400.v2.1	24	22	2
Prupe.1G036500.v2.1	0	0	0
Prupe.1G036600.v2.1	1	0	1
Prupe.1G036700.v2.1	0	0	0
Prupe.1G036800.v2.1	0	0	0
Prupe.1G036900.v2.1	212	6	207
Prupe.1G037000.v2.1	444	4	440
Prupe.1G037100.v2.1	67	0	67
Prupe.1G037200.v2.1	10	0	10
Prupe.1G037300.v2.1	0	0	0
Prupe.1G037400.v2.1	552	5	547
Prupe.1G037500.v2.1	307	3	304
Prupe.1G037600.v2.1	25	0	25
Prupe.1G037700.v2.1	4	0	4
Prupe.1G037800.v2.1	9	4	5
Prupe.1G037900.v2.1	280	1	279
Prupe.1G038000.v2.1	4471	40	4433
Prupe.1G038100.v2.1	844	50	794
Prupe.1G038200.v2.1	4	0	4
Prupe.1G038300.v2.1	0	0	0
Prupe.1G038400.v2.1	0	0	0
Prupe.1G038500.v2.1	1589	7	1582
Prupe.1G038600.v2.1	445	1	445
Prupe.1G038700.v2.1	107	0	107
Prupe.1G038800.v2.1	156	5	151
Prupe.1G038900.v2.1	2159	14	2145
Prupe.1G039000.v2.1	2066	8	2058
Prupe.1G039100.v2.1	11134	126	11008
Prupe.1G039200.v2.1	39	1	38
Prupe.1G039300.v2.1	5500	15	5571
Prupe.1G039400.v2.1	3	89	0
Prupe.1G039500.v2.1	280	4	276
Prupe.1G039600.v2.1	27	0	27
Prupe.1G039700.v2.1	48	0	48
Prupe.1G039800.v2.1	0	0	0
Prupe.1G039900.v2.1	759	0	760
Prupe.1G040000.v2.1	146	1	145
Prupe.1G040100.v2.1	19	0	19
Prupe.1G040200.v2.1	1241	7	1234
Prupe.1G040300.v2.1	5	0	5
Prupe.1G040400.v2.1	1399	8	1391
Prupe.1G040500.v2.1	1452	6	1446
Prupe.1G040600.v2.1	125	1	124
Prupe.1G040700.v2.1	2475	15	2460
Prupe.1G040800.v2.1	0	0	0
Prupe.1G040900.v2.1	0	0	0
Prupe.1G041000.v2.1	0	0	0
Prupe.1G041100.v2.1	1762	15	1747
Prupe.1G041200.v2.1	85	1	84
Prupe.1G041300.v2.1	16	0	16
Prupe.1G041400.v2.1	181	2	179
Prupe.1G041500.v2.1	5224	57	5167
Prupe.1G041600.v2.1	2	0	2
Prupe.1G041700.v2.1	855	2	853
Prupe.1G041800.v2.1	3	0	3
Prupe.1G041900.v2.1	19	0	19
Prupe.1G042000.v2.1	211	1	210
Prupe.1G042100.v2.1	136	3	133
Prupe.1G042200.v2.1	147	0	147
Prupe.1G042300.v2.1	494	8	486
Prupe.1G042400.v2.1	8	0	8
Prupe.1G042500.v2.1	1	0	1
Prupe.1G042600.v2.1	0	0	0
Prupe.1G042700.v2.1	0	0	0
Prupe.1G042800.v2.1	5	0	5
Prupe.1G042900.v2.1	0	0	0
Prupe.1G043000.v2.1	0	0	0
Prupe.1G043100.v2.1	22	1	22
Prupe.1G043200.v2.1	0	0	0
Prupe.1G043300.v2.1	15	0	15
Prupe.1G043400.v2.1	7	0	7
Prupe.1G043500.v2.1	3	0	3
Prupe.1G043600.v2.1	0	0	0
Prupe.1G043700.v2.1	344	0	344
Prupe.1G043800.v2.1	0	0	0
Prupe.1G043900.v2.1	0	0	0
Prupe.1G044000.v2.1	180	1	300
Prupe.1G044100.v2.1	0	120	1
Prupe.1G044200.v2.1	0	0	0
Prupe.1G044300.v2.1	328	4	324
Prupe.1G044400.v2.1	349	3	346
Prupe.1G044500.v2.1	1	0	1
Prupe.1G044600.v2.1	1025	12	1013
Prupe.1G044700.v2.1	845	6	839
Prupe.1G044800.v2.1	0	0	0
Prupe.1G044900.v2.1	0	0	0
Prupe.1G045000.v2.1	0	0	0
Prupe.1G045100.v2.1	416	6	410
Prupe.1G045200.v2.1	1103	14	1089
Prupe.1G045300.v2.1	2480	27	2453
Prupe.1G045400.v2.1	5	0	5
Prupe.1G045500.v2.1	1308	9	1299
Prupe.1G045600.v2.1	150	11	436
Prupe.1G045700.v2.1	8	287	18
Prupe.1G045800.v2.1	189	3	186
Prupe.1G045900.v2.1	3715	37	3678
Prupe.1G046000.v2.1	38	2	36
Prupe.1G046100.v2.1	139	1	138
Prupe.1G046200.v2.1	27	5	22
Prupe.1G046300.v2.1	18	0	18
Prupe.1G046400.v2.1	141	2	139
Prupe.1G046500.v2.1	67	3	66
Prupe.1G046600.v2.1	2483	36	2447
Prupe.1G046700.v2.1	86	0	86
Prupe.1G046800.v2.1	2	0	2
Prupe.1G046900.v2.1	25	0	25
Prupe.1G047000.v2.1	6607	46	6562
Prupe.1G047100.v2.1	131	1	130
Prupe.1G047200.v2.1	53	2	52
Prupe.1G047300.v2.1	552	4	548
Prupe.1G047400.v2.1	2	0	2
Prupe.1G047500.v2.1	3293	12	3281
Prupe.1G047600.v2.1	293	2	291
Prupe.1G047700.v2.1	27	0	27
Prupe.1G047800.v2.1	294	9	285
Prupe.1G047900.v2.1	69	0	69
Prupe.1G048000.v2.1	40	1	39
Prupe.1G048100.v2.1	533	0	533
Prupe.1G048200.v2.1	86	0	86
Prupe.1G048300.v2.1	529	7	522
Prupe.1G048400.v2.1	152	0	152
Prupe.1G048500.v2.1	72	0	73
Prupe.1G048600.v2.1	81	2	79
Prupe.1G048700.v2.1	74	1	73
Prupe.1G048800.v2.1	578	1	578
Prupe.1G048900.v2.1	1964	15	1949
Prupe.1G049000.v2.1	1686	9	1677
Prupe.1G049100.v2.1	5	0	5
Prupe.1G049200.v2.1	133	3	130
Prupe.1G049300.v2.1	3077	25	3052
Prupe.1G049400.v2.1	859	8	851
Prupe.1G049500.v2.1	0	0	0
Prupe.1G049600.v2.1	594	10	584
Prupe.1G049700.v2.1	0	0	0
Prupe.1G049800.v2.1	1	0	1
Prupe.1G049900.v2.1	49	1	48
Prupe.1G050000.v2.1	2	0	2
Prupe.1G050100.v2.1	0	0	0
Prupe.1G050200.v2.1	853	5	848
Prupe.1G050300.v2.1	0	0	0
Prupe.1G050400.v2.1	0	0	0
Prupe.1G050500.v2.1	0	0	0
Prupe.1G050600.v2.1	788	4	784
Prupe.1G050700.v2.1	135	1	134
Prupe.1G050800.v2.1	623	5	618
Prupe.1G050900.v2.1	1744	6	1738
Prupe.1G051000.v2.1	743	17	726
Prupe.1G051100.v2.1	22	1	21
Prupe.1G051200.v2.1	297	2	295
Prupe.1G051300.v2.1	105	0	105
Prupe.1G051400.v2.1	60	1	59
Prupe.1G051500.v2.1	17	1	16
Prupe.1G051600.v2.1	100	0	101
Prupe.1G051700.v2.1	2	0	2
Prupe.1G051800.v2.1	19	2	17
Prupe.1G051900.v2.1	25	0	25
Prupe.1G052000.v2.1	0	1	0
Prupe.1G052100.v2.1	9	0	9
Prupe.1G052200.v2.1	118	2	116
Prupe.1G052300.v2.1	291	11	280
Prupe.1G052400.v2.1	834	18	816
Prupe.1G052500.v2.1	392	1	392
Prupe.1G052600.v2.1	117	4	114
Prupe.1G052700.v2.1	678	9	669
Prupe.1G052800.v2.1	1	1	0
Prupe.1G052900.v2.1	0	0	0
Prupe.1G053000.v2.1	5	5	0
Prupe.1G053100.v2.1	0	0	0
Prupe.1G053200.v2.1	3	3	0
Prupe.1G053300.v2.1	0	0	0
Prupe.1G053400.v2.1	0	0	0
Prupe.1G053500.v2.1	0	0	0
Prupe.1G053600.v2.1	1279	3	1276
Prupe.1G053700.v2.1	0	0	0
Prupe.1G053800.v2.1	4793	39	4754
Prupe.1G053900.v2.1	2	0	2
Prupe.1G054000.v2.1	693	4	689
Prupe.1G054100.v2.1	743	24	719
Prupe.1G054200.v2.1	86	1	85
Prupe.1G054300.v2.1	0	0	0
Prupe.1G054400.v2.1	27	0	27
Prupe.1G054500.v2.1	0	0	0
Prupe.1G054600.v2.1	399	1	398
Prupe.1G054700.v2.1	1108	3	1105
Prupe.1G054800.v2.1	42	0	42
Prupe.1G054900.v2.1	41	0	41
Prupe.1G055000.v2.1	0	0	0
Prupe.1G055100.v2.1	0	0	0
Prupe.1G055200.v2.1	95	1	94
Prupe.1G055300.v2.1	0	0	0
Prupe.1G055400.v2.1	0	0	0
Prupe.1G055500.v2.1	0	0	0
Prupe.1G055600.v2.1	0	0	0
Prupe.1G055700.v2.1	0	0	0
Prupe.1G055800.v2.1	0	0	0
Prupe.1G055900.v2.1	0	0	0
Prupe.1G056000.v2.1	0	0	0
Prupe.1G056100.v2.1	0	0	0
Prupe.1G056200.v2.1	1006	9	997
Prupe.1G056300.v2.1	1008	6	1002
Prupe.1G056400.v2.1	1185	11	1174
Prupe.1G056500.v2.1	1713	3	1710
Prupe.1G056600.v2.1	9	3	6
Prupe.1G056700.v2.1	0	0	0
Prupe.1G056800.v2.1	37	37	0
Prupe.1G056900.v2.1	207	1	206
Prupe.1G057000.v2.1	0	0	0
Prupe.1G057100.v2.1	0	0	0
Prupe.1G057200.v2.1	0	0	0
Prupe.1G057300.v2.1	0	0	0
Prupe.1G057400.v2.1	379	0	379
Prupe.1G057500.v2.1	460	3	457
Prupe.1G057600.v2.1	491	0	491
Prupe.1G057700.v2.1	0	0	0
Prupe.1G057800.v2.1	0	0	0
Prupe.1G057900.v2.1	1	0	1
Prupe.1G058000.v2.1	0	0	0
Prupe.1G058100.v2.1	0	0	0
Prupe.1G058200.v2.1	0	0	0
Prupe.1G058300.v2.1	0	0	0
Prupe.1G058400.v2.1	0	0	0
Prupe.1G058500.v2.1	1	0	1
Prupe.1G058600.v2.1	0	0	0
Prupe.1G058700.v2.1	0	0	0
Prupe.1G058800.v2.1	0	0	0
Prupe.1G058900.v2.1	0	0	0
Prupe.1G059000.v2.1	0	0	0
Prupe.1G059100.v2.1	0	0	0
Prupe.1G059200.v2.1	0	0	0
Prupe.1G059300.v2.1	0	0	0
Prupe.1G059400.v2.1	0	0	0
Prupe.1G059500.v2.1	0	0	0
Prupe.1G059600.v2.1	0	0	0
Prupe.1G059700.v2.1	0	0	0
Prupe.1G059800.v2.1	0	0	0
Prupe.1G059900.v2.1	1	0	1
Prupe.1G060000.v2.1	1	0	1
Prupe.1G060100.v2.1	0	0	0
Prupe.1G060200.v2.1	2	0	2
Prupe.1G060300.v2.1	106	1	105
Prupe.1G060400.v2.1	9	0	9
Prupe.1G060500.v2.1	0	0	0
Prupe.1G060600.v2.1	1	0	1
Prupe.1G060700.v2.1	7	0	7
Prupe.1G060800.v2.1	438	1	437
Prupe.1G060900.v2.1	511	1	510
Prupe.1G061000.v2.1	94	0	94
Prupe.1G061100.v2.1	1407	5	1402
Prupe.1G061200.v2.1	54	0	54
Prupe.1G061300.v2.1	1	1	0
Prupe.1G061400.v2.1	1	0	1
Prupe.1G061500.v2.1	301	4	297
Prupe.1G061600.v2.1	0	0	0
Prupe.1G061700.v2.1	0	0	0
Prupe.1G061800.v2.1	753	4	749
Prupe.1G061900.v2.1	819	8	811
Prupe.1G062000.v2.1	0	0	0
Prupe.1G062100.v2.1	0	0	0
Prupe.1G062200.v2.1	0	0	0
Prupe.1G062300.v2.1	0	0	0
Prupe.1G062400.v2.1	0	0	0
Prupe.1G062500.v2.1	0	0	0
Prupe.1G062600.v2.1	0	0	0
Prupe.1G062700.v2.1	0	0	0
Prupe.1G062800.v2.1	0	0	0
Prupe.1G062900.v2.1	1	1	0
Prupe.1G063000.v2.1	824	10	814
Prupe.1G063100.v2.1	554	21	533
Prupe.1G063200.v2.1	16	10	6
Prupe.1G063300.v2.1	385	0	385
Prupe.1G063400.v2.1	1208	5	1203
Prupe.1G063500.v2.1	0	7	0
Prupe.1G063600.v2.1	609	4	612
Prupe.1G063700.v2.1	0	0	0
Prupe.1G063800.v2.1	648	2	646
Prupe.1G063900.v2.1	0	0	0
Prupe.1G064000.v2.1	714	7	707
Prupe.1G064100.v2.1	2	0	2
Prupe.1G064200.v2.1	0	0	0
Prupe.1G064300.v2.1	4	4	0
Prupe.1G064400.v2.1	155	2	153
Prupe.1G064500.v2.1	0	0	0
Prupe.1G064600.v2.1	982	12	970
Prupe.1G064700.v2.1	249	1	248
Prupe.1G064800.v2.1	289	0	289
Prupe.1G064900.v2.1	22	0	22
Prupe.1G065000.v2.1	1027	2	1025
Prupe.1G065100.v2.1	43	42	1
Prupe.1G065200.v2.1	797	2	795
Prupe.1G065300.v2.1	1541	9	1532
Prupe.1G065400.v2.1	0	0	0
