Prupe.1G202600.v2.1	1496
Prupe.1G202700.v2.1	0
Prupe.1G202800.v2.1	684
Prupe.1G202900.v2.1	0
Prupe.1G203000.v2.1	73
Prupe.1G203100.v2.1	3
Prupe.1G203200.v2.1	634
Prupe.1G203300.v2.1	148
Prupe.1G203400.v2.1	0
Prupe.1G203500.v2.1	0
Prupe.1G203600.v2.1	0
Prupe.1G203700.v2.1	295
Prupe.1G203800.v2.1	18
Prupe.1G203900.v2.1	7
Prupe.1G204000.v2.1	48
Prupe.1G204100.v2.1	0
Prupe.1G204200.v2.1	0
Prupe.1G204300.v2.1	0
Prupe.1G204400.v2.1	10
Prupe.1G204500.v2.1	0
Prupe.1G204600.v2.1	0
Prupe.1G204700.v2.1	26
Prupe.1G204800.v2.1	47
Prupe.1G204900.v2.1	0
Prupe.1G205000.v2.1	0
Prupe.1G205100.v2.1	40
Prupe.1G205200.v2.1	19
Prupe.1G205300.v2.1	0
Prupe.1G205400.v2.1	1
Prupe.1G205500.v2.1	0
Prupe.1G205600.v2.1	0
Prupe.1G205700.v2.1	382
Prupe.1G205800.v2.1	155
Prupe.1G205900.v2.1	10
Prupe.1G206000.v2.1	162
Prupe.1G206100.v2.1	0
Prupe.1G206200.v2.1	0
Prupe.1G206300.v2.1	0
Prupe.1G206400.v2.1	2
Prupe.1G206500.v2.1	199
Prupe.1G206600.v2.1	20
Prupe.1G206700.v2.1	0
Prupe.1G206800.v2.1	1399
Prupe.1G206900.v2.1	408
Prupe.1G207000.v2.1	691
Prupe.1G207100.v2.1	247
Prupe.1G207200.v2.1	920
Prupe.1G207300.v2.1	439
Prupe.1G207400.v2.1	147
Prupe.1G207500.v2.1	16
Prupe.1G207600.v2.1	3301
Prupe.1G207700.v2.1	6
Prupe.1G207800.v2.1	18
Prupe.1G207900.v2.1	0
Prupe.1G208000.v2.1	17
Prupe.1G208100.v2.1	256
Prupe.1G208200.v2.1	0
Prupe.1G208300.v2.1	12
Prupe.1G208400.v2.1	182
Prupe.1G208500.v2.1	9
Prupe.1G208600.v2.1	60
Prupe.1G208700.v2.1	2
Prupe.1G208800.v2.1	252
Prupe.1G208900.v2.1	218
Prupe.1G209000.v2.1	197
Prupe.1G209100.v2.1	279
Prupe.1G209200.v2.1	265
Prupe.1G209300.v2.1	556
Prupe.1G209400.v2.1	1
Prupe.1G209500.v2.1	2
Prupe.1G209600.v2.1	331
Prupe.1G209700.v2.1	18
Prupe.1G209800.v2.1	147
Prupe.1G209900.v2.1	289
Prupe.1G210000.v2.1	217
Prupe.1G210100.v2.1	289
Prupe.1G210200.v2.1	15
Prupe.1G210300.v2.1	3671
Prupe.1G210400.v2.1	0
Prupe.1G210500.v2.1	206
Prupe.1G210600.v2.1	123
Prupe.1G210700.v2.1	7
Prupe.1G210800.v2.1	138
Prupe.1G210900.v2.1	571
Prupe.1G211000.v2.1	13760
Prupe.1G211100.v2.1	155
Prupe.1G211200.v2.1	2235
Prupe.1G211300.v2.1	255
Prupe.1G211400.v2.1	2609
Prupe.1G211500.v2.1	231
Prupe.1G211600.v2.1	53
Prupe.1G211700.v2.1	103
Prupe.1G211800.v2.1	356
Prupe.1G211900.v2.1	32
Prupe.1G212000.v2.1	128
Prupe.1G212100.v2.1	54
Prupe.1G212200.v2.1	2
Prupe.1G212300.v2.1	30
Prupe.1G212400.v2.1	15
Prupe.1G212500.v2.1	889
Prupe.1G212600.v2.1	14
Prupe.1G212700.v2.1	1
Prupe.1G212800.v2.1	2881
Prupe.1G212900.v2.1	1818
Prupe.1G213000.v2.1	0
Prupe.1G213100.v2.1	200
Prupe.1G213200.v2.1	0
Prupe.1G213300.v2.1	1095
Prupe.1G213400.v2.1	122
Prupe.1G213500.v2.1	549
Prupe.1G213600.v2.1	595
Prupe.1G213700.v2.1	1
Prupe.1G213800.v2.1	58
Prupe.1G213900.v2.1	341
Prupe.1G214000.v2.1	519
Prupe.1G214100.v2.1	82
Prupe.1G214200.v2.1	2288
Prupe.1G214300.v2.1	76
Prupe.1G214400.v2.1	657
Prupe.1G214500.v2.1	586
Prupe.1G214600.v2.1	1198
Prupe.1G214700.v2.1	24
Prupe.1G214800.v2.1	197
Prupe.1G214900.v2.1	789
Prupe.1G215000.v2.1	189
Prupe.1G215100.v2.1	0
Prupe.1G215200.v2.1	0
Prupe.1G215300.v2.1	1056
Prupe.1G215400.v2.1	1662
Prupe.1G215500.v2.1	0
Prupe.1G215600.v2.1	39
Prupe.1G215700.v2.1	0
Prupe.1G215800.v2.1	3
Prupe.1G215900.v2.1	272
Prupe.1G216000.v2.1	81
Prupe.1G216100.v2.1	183
Prupe.1G216200.v2.1	279
Prupe.1G216300.v2.1	1
Prupe.1G216400.v2.1	20
Prupe.1G216500.v2.1	1540
Prupe.1G216600.v2.1	283
Prupe.1G216700.v2.1	1415
Prupe.1G216800.v2.1	20
Prupe.1G216900.v2.1	439
Prupe.1G217000.v2.1	34
Prupe.1G217100.v2.1	183
Prupe.1G217200.v2.1	60
Prupe.1G217300.v2.1	500
Prupe.1G217400.v2.1	11
Prupe.1G217500.v2.1	157
Prupe.1G217600.v2.1	527
Prupe.1G217700.v2.1	26
Prupe.1G217800.v2.1	8
Prupe.1G217900.v2.1	6
Prupe.1G218000.v2.1	2
Prupe.1G218100.v2.1	9
Prupe.1G218200.v2.1	63
Prupe.1G218300.v2.1	1877
Prupe.1G218400.v2.1	0
Prupe.1G218500.v2.1	2480
Prupe.1G218600.v2.1	0
Prupe.1G218700.v2.1	291
Prupe.1G218800.v2.1	172
Prupe.1G218900.v2.1	835
Prupe.1G219000.v2.1	51
Prupe.1G219100.v2.1	807
Prupe.1G219200.v2.1	20
Prupe.1G219300.v2.1	0
Prupe.1G219400.v2.1	4
Prupe.1G219500.v2.1	0
Prupe.1G219600.v2.1	0
Prupe.1G219700.v2.1	0
Prupe.1G219800.v2.1	728
Prupe.1G219900.v2.1	330
Prupe.1G220000.v2.1	747
Prupe.1G220100.v2.1	2
Prupe.1G220200.v2.1	1302
Prupe.1G220300.v2.1	174
Prupe.1G220400.v2.1	1231
Prupe.1G220500.v2.1	0
Prupe.1G220600.v2.1	205
Prupe.1G220700.v2.1	119
Prupe.1G220800.v2.1	1850
Prupe.1G220900.v2.1	1
Prupe.1G221000.v2.1	1
Prupe.1G221100.v2.1	121
Prupe.1G221200.v2.1	28
Prupe.1G221300.v2.1	41
Prupe.1G221400.v2.1	175
Prupe.1G221500.v2.1	389
Prupe.1G221600.v2.1	1369
Prupe.1G221700.v2.1	147
Prupe.1G221800.v2.1	1084
Prupe.1G221900.v2.1	245
Prupe.1G222000.v2.1	173
Prupe.1G222100.v2.1	256
Prupe.1G222200.v2.1	29
Prupe.1G222300.v2.1	1773
Prupe.1G222400.v2.1	0
Prupe.1G222500.v2.1	1
Prupe.1G222600.v2.1	113
Prupe.1G222700.v2.1	177
Prupe.1G222800.v2.1	31
Prupe.1G222900.v2.1	991
Prupe.1G223000.v2.1	2
Prupe.1G223100.v2.1	1
Prupe.1G223200.v2.1	264
Prupe.1G223300.v2.1	474
Prupe.1G223400.v2.1	47
Prupe.1G223500.v2.1	590
Prupe.1G223600.v2.1	4390
Prupe.1G223700.v2.1	2112
Prupe.1G223800.v2.1	31
Prupe.1G223900.v2.1	9
Prupe.1G224000.v2.1	2682
Prupe.1G224100.v2.1	90
Prupe.1G224200.v2.1	1063
Prupe.1G224300.v2.1	2225
Prupe.1G224400.v2.1	587
Prupe.1G224500.v2.1	2199
Prupe.1G224600.v2.1	733
Prupe.1G224700.v2.1	3
Prupe.1G224800.v2.1	1564
Prupe.1G224900.v2.1	778
Prupe.1G225000.v2.1	543
Prupe.1G225100.v2.1	846
Prupe.1G225200.v2.1	75
Prupe.1G225300.v2.1	33
Prupe.1G225400.v2.1	170
Prupe.1G225500.v2.1	216
Prupe.1G225600.v2.1	999
Prupe.1G225700.v2.1	1858
Prupe.1G225800.v2.1	2468
Prupe.1G225900.v2.1	808
Prupe.1G226000.v2.1	1629
Prupe.1G226100.v2.1	44
Prupe.1G226200.v2.1	31
Prupe.1G226300.v2.1	230
Prupe.1G226400.v2.1	338
Prupe.1G226500.v2.1	24
Prupe.1G226600.v2.1	819
Prupe.1G226700.v2.1	19
Prupe.1G226800.v2.1	148
Prupe.1G226900.v2.1	88
Prupe.1G227000.v2.1	11
Prupe.1G227100.v2.1	672
Prupe.1G227200.v2.1	160
Prupe.1G227300.v2.1	525
Prupe.1G227400.v2.1	1
Prupe.1G227500.v2.1	1
Prupe.1G227600.v2.1	7
Prupe.1G227700.v2.1	4
Prupe.1G227800.v2.1	0
Prupe.1G227900.v2.1	3
Prupe.1G228000.v2.1	3
Prupe.1G228100.v2.1	2
Prupe.1G228200.v2.1	4217
Prupe.1G228300.v2.1	608
Prupe.1G228400.v2.1	206
Prupe.1G228500.v2.1	0
Prupe.1G228600.v2.1	811
Prupe.1G228700.v2.1	368
Prupe.1G228800.v2.1	1074
Prupe.1G228900.v2.1	31
Prupe.1G229000.v2.1	11
Prupe.1G229100.v2.1	784
Prupe.1G229200.v2.1	62
Prupe.1G229300.v2.1	1921
Prupe.1G229400.v2.1	1
Prupe.1G229500.v2.1	544
Prupe.1G229600.v2.1	0
Prupe.1G229700.v2.1	11
Prupe.1G229800.v2.1	1
Prupe.1G229900.v2.1	3
Prupe.1G230000.v2.1	1
Prupe.1G230100.v2.1	0
Prupe.1G230200.v2.1	85
Prupe.1G230300.v2.1	4
Prupe.1G230400.v2.1	12
Prupe.1G230500.v2.1	48
Prupe.1G230600.v2.1	0
Prupe.1G230700.v2.1	2
Prupe.1G230800.v2.1	1527
Prupe.1G230900.v2.1	10
Prupe.1G231000.v2.1	83
Prupe.1G231100.v2.1	5
Prupe.1G231200.v2.1	0
Prupe.1G231300.v2.1	512
Prupe.1G231400.v2.1	52
Prupe.1G231500.v2.1	0
Prupe.1G231600.v2.1	32
Prupe.1G231700.v2.1	657
Prupe.1G231800.v2.1	0
Prupe.1G231900.v2.1	1587
Prupe.1G232000.v2.1	7
Prupe.1G232100.v2.1	199
Prupe.1G232200.v2.1	12
Prupe.1G232300.v2.1	810
Prupe.1G232400.v2.1	956
Prupe.1G232500.v2.1	28
Prupe.1G232600.v2.1	5
Prupe.1G232700.v2.1	1924
Prupe.1G232800.v2.1	812
Prupe.1G232900.v2.1	126
Prupe.1G233000.v2.1	197
Prupe.1G233100.v2.1	38
Prupe.1G233200.v2.1	1007
Prupe.1G233300.v2.1	275
Prupe.1G233400.v2.1	426
Prupe.1G233500.v2.1	1
Prupe.1G233600.v2.1	190
Prupe.1G233700.v2.1	40
Prupe.1G233800.v2.1	20
Prupe.1G233900.v2.1	142
Prupe.1G234000.v2.1	9325
Prupe.1G234100.v2.1	4
Prupe.1G234200.v2.1	557
Prupe.1G234300.v2.1	0
Prupe.1G234400.v2.1	1590
Prupe.1G234500.v2.1	258
Prupe.1G234600.v2.1	0
Prupe.1G234700.v2.1	0
Prupe.1G234800.v2.1	1126
Prupe.1G234900.v2.1	979
Prupe.1G235000.v2.1	0
Prupe.1G235100.v2.1	207
Prupe.1G235200.v2.1	979
Prupe.1G235300.v2.1	25
Prupe.1G235400.v2.1	70
Prupe.1G235500.v2.1	83
Prupe.1G235600.v2.1	76
Prupe.1G235700.v2.1	0
Prupe.1G235800.v2.1	259
Prupe.1G235900.v2.1	75
Prupe.1G236000.v2.1	0
Prupe.1G236100.v2.1	19
Prupe.1G236200.v2.1	29
Prupe.1G236300.v2.1	0
Prupe.1G236400.v2.1	120
Prupe.1G236500.v2.1	66
Prupe.1G236600.v2.1	1
Prupe.1G236700.v2.1	32
Prupe.1G236800.v2.1	2
Prupe.1G236900.v2.1	818
Prupe.1G237000.v2.1	0
Prupe.1G237100.v2.1	7
Prupe.1G237200.v2.1	4
Prupe.1G237300.v2.1	0
Prupe.1G237400.v2.1	4
Prupe.1G237500.v2.1	0
Prupe.1G237600.v2.1	428
Prupe.1G237700.v2.1	35
Prupe.1G237800.v2.1	180
Prupe.1G237900.v2.1	27
Prupe.1G238000.v2.1	0
Prupe.1G238100.v2.1	74
Prupe.1G238200.v2.1	54
Prupe.1G238300.v2.1	75
Prupe.1G238400.v2.1	1236
Prupe.1G238500.v2.1	307
Prupe.1G238600.v2.1	1348
Prupe.1G238700.v2.1	102
Prupe.1G238800.v2.1	631
Prupe.1G238900.v2.1	465
Prupe.1G239000.v2.1	23
Prupe.1G239100.v2.1	293
Prupe.1G239200.v2.1	38
Prupe.1G239300.v2.1	1531
Prupe.1G239400.v2.1	226
Prupe.1G239500.v2.1	2
Prupe.1G239600.v2.1	1101
Prupe.1G239700.v2.1	686
Prupe.1G239800.v2.1	2627
Prupe.1G239900.v2.1	356
Prupe.1G240000.v2.1	1797
Prupe.1G240100.v2.1	0
Prupe.1G240200.v2.1	1859
Prupe.1G240300.v2.1	293
Prupe.1G240400.v2.1	1508
Prupe.1G240500.v2.1	620
Prupe.1G240600.v2.1	2
Prupe.1G240700.v2.1	57
Prupe.1G240800.v2.1	126
Prupe.1G240900.v2.1	1
Prupe.1G241000.v2.1	46
Prupe.1G241100.v2.1	0
Prupe.1G241200.v2.1	0
Prupe.1G241300.v2.1	33
Prupe.1G241400.v2.1	549
Prupe.1G241500.v2.1	243
Prupe.1G241600.v2.1	11
Prupe.1G241700.v2.1	6
Prupe.1G241800.v2.1	2576
Prupe.1G241900.v2.1	269
Prupe.1G242000.v2.1	8
Prupe.1G242100.v2.1	42
Prupe.1G242200.v2.1	1573
Prupe.1G242300.v2.1	181
Prupe.1G242400.v2.1	58
Prupe.1G242500.v2.1	602
Prupe.1G242600.v2.1	19
Prupe.1G242700.v2.1	70
Prupe.1G242800.v2.1	996
Prupe.1G242900.v2.1	242
Prupe.1G243000.v2.1	1408
Prupe.1G243100.v2.1	728
Prupe.1G243200.v2.1	415
Prupe.1G243300.v2.1	1
Prupe.1G243400.v2.1	484
Prupe.1G243500.v2.1	887
Prupe.1G243600.v2.1	11
Prupe.1G243700.v2.1	140
Prupe.1G243800.v2.1	2149
Prupe.1G243900.v2.1	3181
Prupe.1G244000.v2.1	1693
Prupe.1G244100.v2.1	1340
Prupe.1G244200.v2.1	17
Prupe.1G244300.v2.1	6
Prupe.1G244400.v2.1	123
Prupe.1G244500.v2.1	3960
Prupe.1G244600.v2.1	1
Prupe.1G244700.v2.1	183
Prupe.1G244800.v2.1	33
Prupe.1G244900.v2.1	104
Prupe.1G245000.v2.1	0
Prupe.1G245100.v2.1	28
Prupe.1G245200.v2.1	0
Prupe.1G245300.v2.1	0
Prupe.1G245400.v2.1	9
Prupe.1G245500.v2.1	1
Prupe.1G245600.v2.1	47
Prupe.1G245700.v2.1	26
Prupe.1G245800.v2.1	2373
Prupe.1G245900.v2.1	82
Prupe.1G246000.v2.1	613
Prupe.1G246100.v2.1	544
Prupe.1G246200.v2.1	2137
Prupe.1G246300.v2.1	217
Prupe.1G246400.v2.1	94
Prupe.1G246500.v2.1	16
Prupe.1G246600.v2.1	10
Prupe.1G246700.v2.1	72
Prupe.1G246800.v2.1	1622
Prupe.1G246900.v2.1	203
Prupe.1G247000.v2.1	1039
Prupe.1G247100.v2.1	534
Prupe.1G247200.v2.1	555
Prupe.1G247300.v2.1	32
Prupe.1G247400.v2.1	275
Prupe.1G247500.v2.1	29
Prupe.1G247600.v2.1	15
Prupe.1G247700.v2.1	0
Prupe.1G247800.v2.1	1
Prupe.1G247900.v2.1	0
Prupe.1G248000.v2.1	869
Prupe.1G248100.v2.1	0
Prupe.1G248200.v2.1	0
Prupe.1G248300.v2.1	1
Prupe.1G248400.v2.1	2567
Prupe.1G248500.v2.1	361
Prupe.1G248600.v2.1	105
Prupe.1G248700.v2.1	4
Prupe.1G248800.v2.1	1
Prupe.1G248900.v2.1	2930
Prupe.1G249000.v2.1	10
Prupe.1G249100.v2.1	0
Prupe.1G249200.v2.1	0
Prupe.1G249300.v2.1	614
Prupe.1G249400.v2.1	193
Prupe.1G249500.v2.1	78
Prupe.1G249600.v2.1	280
Prupe.1G249700.v2.1	217
Prupe.1G249800.v2.1	600
Prupe.1G249900.v2.1	378
Prupe.1G250000.v2.1	0
Prupe.1G250100.v2.1	2085
Prupe.1G250200.v2.1	598
Prupe.1G250300.v2.1	390
Prupe.1G250400.v2.1	34
Prupe.1G250500.v2.1	1
Prupe.1G250600.v2.1	1745
Prupe.1G250700.v2.1	220
Prupe.1G250800.v2.1	229
Prupe.1G250900.v2.1	856
Prupe.1G251000.v2.1	303
Prupe.1G251100.v2.1	179
Prupe.1G251200.v2.1	70
Prupe.1G251300.v2.1	118
Prupe.1G251400.v2.1	1023
Prupe.1G251500.v2.1	3080
Prupe.1G251600.v2.1	10
Prupe.1G251700.v2.1	59
Prupe.1G251800.v2.1	396
Prupe.1G251900.v2.1	559
Prupe.1G252000.v2.1	1839
Prupe.1G252100.v2.1	1168
Prupe.1G252200.v2.1	353
Prupe.1G252300.v2.1	17
Prupe.1G252400.v2.1	12
Prupe.1G252500.v2.1	50
Prupe.1G252600.v2.1	60
Prupe.1G252700.v2.1	2
Prupe.1G252800.v2.1	222
Prupe.1G252900.v2.1	571
Prupe.1G253000.v2.1	0
Prupe.1G253100.v2.1	4575
Prupe.1G253200.v2.1	294
Prupe.1G253300.v2.1	1435
Prupe.1G253400.v2.1	77
Prupe.1G253500.v2.1	1681
Prupe.1G253600.v2.1	1959
Prupe.1G253700.v2.1	1453
Prupe.1G253800.v2.1	12
Prupe.1G253900.v2.1	57
Prupe.1G254000.v2.1	104
Prupe.1G254100.v2.1	671
Prupe.1G254200.v2.1	218
Prupe.1G254300.v2.1	74
Prupe.1G254400.v2.1	1
Prupe.1G254500.v2.1	2
Prupe.1G254600.v2.1	266
Prupe.1G254700.v2.1	2034
Prupe.1G254800.v2.1	521
Prupe.1G254900.v2.1	39
Prupe.1G255000.v2.1	2361
Prupe.1G255100.v2.1	118
Prupe.1G255200.v2.1	3692
Prupe.1G255300.v2.1	1476
Prupe.1G255400.v2.1	17
Prupe.1G255500.v2.1	174
Prupe.1G255600.v2.1	19
Prupe.1G255700.v2.1	60
Prupe.1G255800.v2.1	0
Prupe.1G255900.v2.1	0
Prupe.1G256000.v2.1	666
Prupe.1G256100.v2.1	96
Prupe.1G256200.v2.1	3845
Prupe.1G256300.v2.1	471
Prupe.1G256400.v2.1	1295
Prupe.1G256500.v2.1	1318
Prupe.1G256600.v2.1	22
Prupe.1G256700.v2.1	1
Prupe.1G256800.v2.1	830
Prupe.1G256900.v2.1	281
Prupe.1G257000.v2.1	1
Prupe.1G257100.v2.1	61
Prupe.1G257200.v2.1	20
Prupe.1G257300.v2.1	12
Prupe.1G257400.v2.1	26
Prupe.1G257500.v2.1	5
Prupe.1G257600.v2.1	0
Prupe.1G257700.v2.1	431
Prupe.1G257800.v2.1	110
Prupe.1G257900.v2.1	0
Prupe.1G258000.v2.1	0
Prupe.1G258100.v2.1	1300
Prupe.1G258200.v2.1	67
Prupe.1G258300.v2.1	143
Prupe.1G258400.v2.1	366
Prupe.1G258500.v2.1	205
Prupe.1G258600.v2.1	161
Prupe.1G258700.v2.1	281
Prupe.1G258800.v2.1	20
Prupe.1G258900.v2.1	9
Prupe.1G259000.v2.1	6
Prupe.1G259100.v2.1	435
Prupe.1G259200.v2.1	0
Prupe.1G259300.v2.1	0
Prupe.1G259400.v2.1	1
Prupe.1G259500.v2.1	165
Prupe.1G259600.v2.1	42
Prupe.1G259700.v2.1	43
Prupe.1G259800.v2.1	41
Prupe.1G259900.v2.1	74
Prupe.1G260000.v2.1	182
Prupe.1G260100.v2.1	9
Prupe.1G260200.v2.1	14
Prupe.1G260300.v2.1	231
Prupe.1G260400.v2.1	2971
Prupe.1G260500.v2.1	53
Prupe.1G260600.v2.1	345
Prupe.1G260700.v2.1	0
Prupe.1G260800.v2.1	627
Prupe.1G260900.v2.1	12
Prupe.1G261000.v2.1	336
Prupe.1G261100.v2.1	812
Prupe.1G261200.v2.1	2
Prupe.1G261300.v2.1	2575
Prupe.1G261400.v2.1	218
Prupe.1G261500.v2.1	241
Prupe.1G261600.v2.1	0
Prupe.1G261700.v2.1	33
Prupe.1G261800.v2.1	756
Prupe.1G261900.v2.1	24
Prupe.1G262000.v2.1	906
Prupe.1G262100.v2.1	2029
Prupe.1G262200.v2.1	552
Prupe.1G262300.v2.1	2517
Prupe.1G262400.v2.1	925
Prupe.1G262500.v2.1	625
Prupe.1G262600.v2.1	145
Prupe.1G262700.v2.1	1787
Prupe.1G262800.v2.1	644
Prupe.1G262900.v2.1	550
Prupe.1G263000.v2.1	1377
Prupe.1G263100.v2.1	30
Prupe.1G263200.v2.1	0
Prupe.1G263300.v2.1	51
Prupe.1G263400.v2.1	57
Prupe.1G263500.v2.1	369
Prupe.1G263600.v2.1	221
Prupe.1G263700.v2.1	1703
Prupe.1G263800.v2.1	602
Prupe.1G263900.v2.1	48
Prupe.1G264000.v2.1	2242
Prupe.1G264100.v2.1	126
Prupe.1G264200.v2.1	86
Prupe.1G264300.v2.1	5
Prupe.1G264400.v2.1	0
Prupe.1G264500.v2.1	340
Prupe.1G264600.v2.1	2
Prupe.1G264700.v2.1	248
Prupe.1G264800.v2.1	1
Prupe.1G264900.v2.1	30
Prupe.1G265000.v2.1	252
Prupe.1G265100.v2.1	104
Prupe.1G265200.v2.1	9291
Prupe.1G265300.v2.1	77
Prupe.1G265400.v2.1	1
Prupe.1G265500.v2.1	3832
Prupe.1G265600.v2.1	473
Prupe.1G265700.v2.1	1
Prupe.1G265800.v2.1	633
Prupe.1G265900.v2.1	309
Prupe.1G266000.v2.1	0
Prupe.1G266100.v2.1	0
Prupe.1G266200.v2.1	0
Prupe.1G266300.v2.1	16
Prupe.1G266400.v2.1	476
Prupe.1G266500.v2.1	0
Prupe.1G266600.v2.1	0
Prupe.1G266700.v2.1	0
Prupe.1G266800.v2.1	1
Prupe.1G266900.v2.1	138
Prupe.1G267000.v2.1	93
Prupe.1G267100.v2.1	122
Prupe.1G267200.v2.1	71
Prupe.1G267300.v2.1	567
Prupe.1G267400.v2.1	34
Prupe.1G267500.v2.1	93
Prupe.1G267600.v2.1	3
Prupe.1G267700.v2.1	750
Prupe.1G267800.v2.1	709
Prupe.1G267900.v2.1	961
Prupe.1G268000.v2.1	748
Prupe.1G268100.v2.1	4225
Prupe.1G268200.v2.1	2011
Prupe.1G268300.v2.1	5582
Prupe.1G268400.v2.1	0
Prupe.1G268500.v2.1	4
Prupe.1G268600.v2.1	0
Prupe.1G268700.v2.1	4
Prupe.1G268800.v2.1	0
Prupe.1G268900.v2.1	1949
Prupe.1G269000.v2.1	96
Prupe.1G269100.v2.1	312
Prupe.1G269200.v2.1	1
Prupe.1G269300.v2.1	0
Prupe.1G269400.v2.1	1
Prupe.1G269500.v2.1	41
Prupe.1G269600.v2.1	13
Prupe.1G269700.v2.1	496
Prupe.1G269800.v2.1	158
Prupe.1G269900.v2.1	424
Prupe.1G270000.v2.1	0
Prupe.1G270100.v2.1	0
Prupe.1G270200.v2.1	0
Prupe.1G270300.v2.1	0
Prupe.1G270400.v2.1	0
Prupe.1G270500.v2.1	3
Prupe.1G270600.v2.1	1
Prupe.1G270700.v2.1	2563
Prupe.1G270800.v2.1	314
Prupe.1G270900.v2.1	15
Prupe.1G271000.v2.1	218
Prupe.1G271100.v2.1	304
Prupe.1G271200.v2.1	0
Prupe.1G271300.v2.1	89
Prupe.1G271400.v2.1	1218
Prupe.1G271500.v2.1	1021
Prupe.1G271600.v2.1	558
Prupe.1G271700.v2.1	13
Prupe.1G271800.v2.1	464
Prupe.1G271900.v2.1	1973
Prupe.1G272000.v2.1	279
Prupe.1G272100.v2.1	107
Prupe.1G272200.v2.1	25
Prupe.1G272300.v2.1	319
Prupe.1G272400.v2.1	85
Prupe.1G272500.v2.1	231
Prupe.1G272600.v2.1	1
Prupe.1G272700.v2.1	187
Prupe.1G272800.v2.1	1087
Prupe.1G272900.v2.1	224
Prupe.1G273000.v2.1	237
Prupe.1G273100.v2.1	39
Prupe.1G273200.v2.1	1775
Prupe.1G273300.v2.1	59
Prupe.1G273400.v2.1	3214
Prupe.1G273500.v2.1	42
Prupe.1G273600.v2.1	60
Prupe.1G273700.v2.1	4
Prupe.1G273800.v2.1	24
Prupe.1G273900.v2.1	631
Prupe.1G274000.v2.1	225
Prupe.1G274100.v2.1	81
Prupe.1G274200.v2.1	257
Prupe.1G274300.v2.1	0
Prupe.1G274400.v2.1	49
Prupe.1G274500.v2.1	977
Prupe.1G274600.v2.1	56
Prupe.1G274700.v2.1	112
Prupe.1G274800.v2.1	3
Prupe.1G274900.v2.1	1386
Prupe.1G275000.v2.1	1248
Prupe.1G275100.v2.1	4
Prupe.1G275200.v2.1	22
Prupe.1G275300.v2.1	57
Prupe.1G275400.v2.1	57
Prupe.1G275500.v2.1	1412
Prupe.1G275600.v2.1	78
Prupe.1G275700.v2.1	799
Prupe.1G275800.v2.1	6
Prupe.1G275900.v2.1	160
Prupe.1G276000.v2.1	150
Prupe.1G276100.v2.1	1
Prupe.1G276200.v2.1	7
Prupe.1G276300.v2.1	222
Prupe.1G276400.v2.1	0
Prupe.1G276500.v2.1	32
Prupe.1G276600.v2.1	89
Prupe.1G276700.v2.1	1240
Prupe.1G276800.v2.1	358
Prupe.1G276900.v2.1	54
Prupe.1G277000.v2.1	643
Prupe.1G277100.v2.1	31
Prupe.1G277200.v2.1	7
Prupe.1G277300.v2.1	381
Prupe.1G277400.v2.1	4248
Prupe.1G277500.v2.1	1977
Prupe.1G277600.v2.1	410
Prupe.1G277700.v2.1	0
Prupe.1G277800.v2.1	6
Prupe.1G277900.v2.1	1652
Prupe.1G278000.v2.1	14
Prupe.1G278100.v2.1	63
Prupe.1G278200.v2.1	11
Prupe.1G278300.v2.1	56
Prupe.1G278400.v2.1	763
Prupe.1G278500.v2.1	3
Prupe.1G278600.v2.1	15
Prupe.1G278700.v2.1	132
Prupe.1G278800.v2.1	176
Prupe.1G278900.v2.1	117
Prupe.1G279000.v2.1	267
Prupe.1G279100.v2.1	517
Prupe.1G279200.v2.1	1123
Prupe.1G279300.v2.1	276
Prupe.1G279400.v2.1	292
Prupe.1G279500.v2.1	3322
Prupe.1G279600.v2.1	0
Prupe.1G279700.v2.1	0
Prupe.1G279800.v2.1	464
Prupe.1G279900.v2.1	167
Prupe.1G280000.v2.1	138
Prupe.1G280100.v2.1	137
Prupe.1G280200.v2.1	671
Prupe.1G280300.v2.1	16
Prupe.1G280400.v2.1	803
Prupe.1G280500.v2.1	0
Prupe.1G280600.v2.1	174
Prupe.1G280700.v2.1	53
Prupe.1G280800.v2.1	400
Prupe.1G280900.v2.1	5614
Prupe.1G281000.v2.1	60
Prupe.1G281100.v2.1	209
Prupe.1G281200.v2.1	96
Prupe.1G281300.v2.1	227
Prupe.1G281400.v2.1	30
Prupe.1G281500.v2.1	16
Prupe.1G281600.v2.1	20
Prupe.1G281700.v2.1	1153
Prupe.1G281800.v2.1	52
Prupe.1G281900.v2.1	22
Prupe.1G282000.v2.1	412
Prupe.1G282100.v2.1	1022
Prupe.1G282200.v2.1	72
Prupe.1G282300.v2.1	0
Prupe.1G282400.v2.1	491
Prupe.1G282500.v2.1	11672
Prupe.1G282600.v2.1	87
Prupe.1G282700.v2.1	75
Prupe.1G282800.v2.1	122
Prupe.1G282900.v2.1	37
Prupe.1G283000.v2.1	1222
Prupe.1G283100.v2.1	10
Prupe.1G283200.v2.1	577
Prupe.1G283300.v2.1	4
Prupe.1G283400.v2.1	149
Prupe.1G283500.v2.1	389
Prupe.1G283600.v2.1	16
Prupe.1G283700.v2.1	0
Prupe.1G283800.v2.1	445
Prupe.1G283900.v2.1	5
Prupe.1G284000.v2.1	0
Prupe.1G284100.v2.1	49
