"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Prupe.1G038100.v2.1",1378.52558349337,-2.07323202783305,0.413688908069852,-5.01157267548249,5.39869864841256e-07,6.6838810842897e-06
"Prupe.1G038200.v2.1",106.445742648831,-3.92645076531784,0.748461807088802,-5.24602688892044,1.55414229945947e-07,2.20606139603141e-06
"Prupe.1G038500.v2.1",1187.67930593261,0.361106429961084,0.133142310482281,2.71218389295672,0.00668414999019217,0.0226117107974017
"Prupe.1G038600.v2.1",343.24415631145,1.0168053306435,0.24182349030622,4.20474176994108,2.61380406470068e-05,0.000201108609700852
"Prupe.1G038700.v2.1",114.651568151649,1.16339545528481,0.442979964652647,2.62629362074437,0.00863203203645014,0.0278601003967973
"Prupe.1G038800.v2.1",111.240830649398,-1.36050524557361,0.384420441916047,-3.5391074387005,0.000401482414861411,0.00214423154882223
"Prupe.1G038900.v2.1",1390.30099620653,0.674869295345577,0.152855080010938,4.41509235608843,1.00966874717959e-05,8.70257571466816e-05
"Prupe.1G039200.v2.1",45.1563771346305,2.15168154726292,0.58237967002241,3.69463712079805,0.000220201038274766,0.00128157600219184
"Prupe.1G039500.v2.1",243.153361126957,-0.85994258448055,0.237941023972557,-3.61409970472235,0.000301393070755575,0.00166832895407944
"Prupe.1G039900.v2.1",629.531140654782,1.76093672296372,0.158921739322704,11.0805276261669,1.55950814502853e-28,3.42216557743251e-26
"Prupe.1G040400.v2.1",1007.68642546342,-0.449798273657502,0.187414794244328,-2.40001476655633,0.0163944104807256,0.0471907103986084
"Prupe.1G041100.v2.1",1166.30691629813,0.290360089131556,0.119568516588838,2.42839919248995,0.015165640485221,0.0443411818103441
"Prupe.1G041200.v2.1",64.6172197620816,2.18724518641064,0.619448308948172,3.5309567478271,0.00041405944936245,0.00220164975340662
"Prupe.1G041400.v2.1",123.126041049895,-0.647940723032937,0.145763609917218,-4.44514734096469,8.78316501226702e-06,7.70317959171298e-05
"Prupe.1G041600.v2.1",4.13620508724635,3.13626475532406,1.04649661344185,2.99691820789472,0.00272723875434368,0.0108851650727841
"Prupe.1G041900.v2.1",5.659092499825,4.09448344848251,0.793619727895614,5.15925109288748,2.47939606813456e-07,3.36187972542458e-06
"Prupe.1G042000.v2.1",75.7421362758621,2.45679655277208,0.504786187034382,4.86700431960264,1.1330255354259e-06,1.28105752572733e-05
"Prupe.1G042100.v2.1",79.5902839075086,0.62392606140897,0.192768324011159,3.23666278995533,0.00120936226193537,0.00552407294879359
"Prupe.1G042200.v2.1",205.911284148928,-0.469442565850243,0.175056634590805,-2.68166109183787,0.00732576339053754,0.0243682199092823
"Prupe.1G042300.v2.1",169.241925329449,0.995265693568397,0.270734182003525,3.67617301296457,0.000236758984578857,0.00136117385501853
"Prupe.1G042400.v2.1",36.1880441018318,2.11008272616081,0.735015315040524,2.8708010336417,0.00409433143444422,0.0151113364460364
"Prupe.1G042500.v2.1",10.3215391851055,2.54167528197149,0.926395176516824,2.74361886417414,0.00607660443894379,0.0209153154627765
"Prupe.1G042800.v2.1",5.54790081045998,3.31160089518623,1.073176545548,3.08579320795275,0.0020300995671729,0.00849528919868715
"Prupe.1G043100.v2.1",25.6782411025383,2.1300130024844,0.395530319547589,5.38520790244531,7.23609586932723e-08,1.11151601192773e-06
"Prupe.1G043300.v2.1",11.0375719134501,2.35423431927925,0.605824448807144,3.88600084383305,0.00010190915198082,0.000654977977689041
"Prupe.1G043400.v2.1",24.8785709731891,3.89081344237116,0.803592206942352,4.84177597636942,1.28683794961758e-06,1.43311497185531e-05
"Prupe.1G043500.v2.1",6.69375028830256,4.17729131787583,1.31311740231844,3.18120170405205,0.00146665475865649,0.00647381169640965
"Prupe.1G044000.v2.1",122.783840111997,0.539463456472657,0.218294610935632,2.47126328112483,0.0134636655204557,0.0402015234686694
"Prupe.1G044300.v2.1",200.564871686709,0.712271154028321,0.157838877266962,4.51264711433302,6.40234965529349e-06,5.83647856452253e-05
"Prupe.1G045100.v2.1",270.542314468709,0.658530414524021,0.157428379798466,4.18304765231686,2.87627073603965e-05,0.0002184117308564
"Prupe.1G045600.v2.1",123.628125642138,0.968711080097714,0.388475973946386,2.49361902682663,0.0126448181129094,0.0382188072407753
"Prupe.1G045900.v2.1",2922.9312191608,-0.640000019711469,0.0973620435906407,-6.57340372190987,4.91778770706831e-11,1.43302201409897e-09
"Prupe.1G046000.v2.1",18.6630545266798,1.89947267071554,0.437693485925979,4.33973255667043,1.42656226354851e-05,0.000117721494541868
"Prupe.1G046100.v2.1",128.966374086397,-0.61134213399109,0.14465741516243,-4.22613754922025,2.37736704589557e-05,0.000185370842356723
"Prupe.1G046200.v2.1",9.05878896267143,2.23086683812316,0.483193622549481,4.61692111405032,3.89475234744968e-06,3.77282203747322e-05
"Prupe.1G046600.v2.1",1548.71462010407,0.411989825662296,0.141720433435384,2.90706015833729,0.0036484302590594,0.0137720717432109
"Prupe.1G047300.v2.1",315.363159901917,0.962198231540181,0.179048759644297,5.37394525073343,7.70322562957608e-08,1.17654735201728e-06
"Prupe.1G047400.v2.1",15.8608067542833,4.40289057527365,0.918262685955956,4.79480506244249,1.62833095443979e-06,1.75525098622695e-05
"Prupe.1G047800.v2.1",278.690293393147,-0.78133120018192,0.200672947423582,-3.89355521116993,9.87857061492501e-05,0.000637571011626538
