"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Prupe.6G223500",171.396344160549,1.77274852985696,0.514692300867886,3.44428802775505,0.000572565398431129,0.00307852746066947
"Prupe.6G223600",192.441959314838,3.41498208253572,0.391328988689455,8.72662690789239,2.62380885493476e-18,2.39827537205623e-16
"Prupe.6G223800",412.884895531142,-0.652246319751504,0.1403193509137,-4.64829915121724,3.34683289245968e-06,3.57886408434282e-05
"Prupe.6G224000",2542.09485164696,0.319536598889864,0.130783149518227,2.44325511403387,0.0145554440849066,0.0446101661021302
"Prupe.6G224300",307.642430967108,-1.12669103718878,0.236172651783586,-4.77062449305605,1.83655634817634e-06,2.11561227987459e-05
"Prupe.6G224700",12.5682271703788,2.85804340177667,0.830215905327316,3.44253029053915,0.000576299321023615,0.00309543705311177
"Prupe.6G224900",251.94676527904,0.720808868333742,0.276983263959089,2.60235531212531,0.00925858735654354,0.0308614685264967
"Prupe.6G225000",88.1435114223695,1.07312498708477,0.203160906277913,5.28214313838901,1.27681376308453e-07,1.97370998097986e-06
"Prupe.6G225400",545.807632249797,1.51872197620134,0.255980450775717,5.93296078508746,2.97519931428041e-09,6.71832601333159e-08
"Prupe.6G225500",35.9044387690612,1.09037649521538,0.309008210878091,3.52863275741741,0.000417712368894564,0.00234613067893947
"Prupe.6G225800",312.581643043891,-0.408143046118209,0.131102269146838,-3.11316538435409,0.00185092265159467,0.00828795461224171
"Prupe.6G225900",561.20262420732,0.537931157185073,0.164833619989795,3.26347960578901,0.00110053104675106,0.00537932206367069
"Prupe.6G226100",80.5772973409024,-1.50394557317814,0.248964235419387,-6.0408097196961,1.53342730458203e-09,3.67166767929705e-08
"Prupe.6G226200",38.8102495762574,1.48221804271794,0.387323609103366,3.82682079759918,0.000129808944784984,0.000858075897289422
"Prupe.6G227400",140.045510121697,2.07922526066013,0.495010116072503,4.20036923115241,2.66480045320744e-05,0.000214069927121819
"Prupe.6G227800",84.2006470878048,0.913671718180186,0.166547503427434,5.48595265241114,4.11247045898596e-08,7.14516251729437e-07
"Prupe.6G228200",38.5094007378356,0.590505532186512,0.213061944041599,2.77152043666333,0.00557951697649278,0.0204816108602772
"Prupe.6G228300",53.8252381901344,1.01292198367993,0.202921325770001,4.99169803782977,5.98507735517131e-07,7.89849575406715e-06
"Prupe.6G228400",97.9123363919862,0.676441471740106,0.237819209607875,2.8443516941102,0.0044501897392311,0.0170567618756345
"Prupe.6G228600",102.213007993644,0.35558216078079,0.141140881310318,2.5193420749513,0.0117574369770367,0.0374283158037919
"Prupe.6G229000",1551.25908296319,0.446062162029832,0.184168257717521,2.42203606396714,0.0154338187837604,0.046699074883563
"Prupe.6G229100",441.73851796333,-0.74633596503134,0.175598668168795,-4.25023704800495,2.13544397269967e-05,0.000176954823169354
"Prupe.6G229200",262.210610501252,-0.783437552854637,0.284664014586342,-2.75214819123901,0.00592057225233259,0.0214563334702272
"Prupe.6G229300",171.758093648246,1.47540472329427,0.323286026096287,4.56377512232723,5.02418945316656e-06,5.01774512465181e-05
"Prupe.6G229500",24.310809383124,1.94621774377985,0.426733538438032,4.56073303003923,5.09753569367074e-06,5.083752034537e-05
"Prupe.6G229800",1462.20327453895,0.704791140977217,0.277211771542433,2.54242861713877,0.0110085084885995,0.0354902429007555
"Prupe.6G230200",458.401372326375,-0.309134870411753,0.0997767849975716,-3.09826449528592,0.00194657613794754,0.00862441942003606
"Prupe.6G230400",3214.83856665225,1.23578379214244,0.165473748687925,7.46815613921377,8.13263111527717e-14,4.14981320234155e-12
"Prupe.6G230700",367.788024095372,-0.4681704724275,0.111419229210263,-4.20188216832843,2.64704913037536e-05,0.000212887964299469
"Prupe.6G230900",26.8565024921489,-1.13116955941531,0.376312524997717,-3.00593119886766,0.0026476889825554,0.0111391565900064
"Prupe.6G231300",993.913887714171,0.486757553814649,0.146427407296165,3.32422435664745,0.000886648346687961,0.0044786180183616
"Prupe.6G231600",170.030942129171,-0.934480846713876,0.105871189724258,-8.82658303120744,1.07922235082876e-18,1.03129506733969e-16
"Prupe.6G231700",733.271340343021,-0.603113416786033,0.21582039678692,-2.79451537373221,0.00519775692973659,0.0193299918510264
"Prupe.6G232300",111.379457876163,1.09339038400813,0.301528909955336,3.62615440148039,0.000287673386118368,0.00170407370988066
"Prupe.6G232800",55.0497847393651,-1.10224527381225,0.294736825808919,-3.73976095721016,0.000184195336790189,0.00116216643617651
"Prupe.6G233100",72.4979858825916,-1.05351601753743,0.284139784190134,-3.70773850110501,0.000209118433626025,0.0012979913876941
"Prupe.6G233200",7.64872159129078,1.07269994445464,0.434914121812573,2.46646381585403,0.0136454514377241,0.042242427562255
"Prupe.6G233400",42.8285145937978,2.64265562041838,0.491276655950865,5.37915976346062,7.48342778720803e-08,1.22240949782808e-06
"Prupe.6G233600",314.102842129257,2.45011830471083,0.436035544152172,5.61907931032282,1.91977721681182e-08,3.61968398466681e-07
"Prupe.6G233700",3100.95272401464,-0.27454071992937,0.102135257737341,-2.68801123149265,0.00718789789284563,0.0251223902579042
"Prupe.6G234400",1189.17329788836,0.673836162841193,0.215439979703839,3.12772106536355,0.00176167282662905,0.0079578100202455
"Prupe.6G234500",100.187911779623,0.369191703004181,0.131829300105563,2.80052843114959,0.00510190130469291,0.0190408789505697
"Prupe.6G235500",6.48843523567457,1.69318875172872,0.541074335299545,3.12930893458724,0.00175217982550243,0.00792855713980576
"Prupe.6G236300",2807.07572739626,-0.334361006402984,0.102655006649382,-3.25713296717221,0.00112543700017154,0.00548702737815543
"Prupe.6G236600",77.9320252314116,-0.548598696527351,0.158963625709752,-3.45109577161397,0.000558315411376704,0.00301269632786767
"Prupe.6G236900",21.643408505236,2.55565476480336,0.487752371900427,5.23965625189228,1.60875981845052e-07,2.43666841954505e-06
"Prupe.6G237100",3.0217687102087,4.46852927137073,1.23393561786838,3.62136338935584,0.000293054540668871,0.00172957037844564
"Prupe.6G237400",207.423070867653,0.807583992222937,0.325323929012349,2.48239960298857,0.0130500836581378,0.040827113130375
"Prupe.6G237500",256.533912330978,0.494341337383696,0.194233864605991,2.54508315728816,0.0109251717106559,0.0353136354355966
"Prupe.6G238200",482.213234644191,-0.239309295346533,0.0882474751098335,-2.71179764688663,0.00669194307184422,0.0237362441706396
"Prupe.6G238300",4.34898963801512,4.35882751284985,1.11508456100327,3.90896588948204,9.26920493784456e-05,0.000642487620864841
"Prupe.6G238500",749.600092621327,0.73319382376298,0.202881448314545,3.6139027488913,0.000301622235466773,0.00177295835574918
"Prupe.6G239500",125.750376246567,0.727825158288804,0.257986113552181,2.82117959089915,0.00478474082490894,0.0180884025107104
"Prupe.6G239600",691.982072401819,0.151769981820045,0.063281042800984,2.39834830625902,0.0164691964468588,0.0491806700145329
"Prupe.6G239800",6.54756227448595,2.58653649320306,0.75580431458611,3.42223038858872,0.000621096612984606,0.00330648622303757
"Prupe.6G240000",240.253849929908,-0.75248743026763,0.120844552920992,-6.22690400252966,4.75742414392842e-10,1.27084279260238e-08
